id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,venue,homeTeam,homeConference,homePoints,homeLineScores,awayTeam,awayConference,awayPoints,awayLineScores
401426534,2022,1,regular,2022-09-02T00:00:00.000Z,1,0,0,Protective Stadium,UAB,Conference USA,59,"[28, 10, 21, 0]",Alabama A&M,SWAC,0,"[0, 0, 0, 0]"
401405060,2022,1,regular,2022-09-02T01:00:00.000Z,1,0,0,Huntington Bank Stadium,Minnesota,Big Ten,38,"[7, 17, 14, 0]",New Mexico State,FBS Independents,0,"[0, 0, 0, 0]"
401403965,2022,1,regular,2022-09-02T02:00:00.000Z,1,0,0,Mountain America Stadium,Arizona State,Pac-12,40,"[3, 21, 13, 3]",Northern Arizona,Big Sky,3,"[0, 3, 0, 0]"
401413224,2022,1,regular,2022-09-02T02:30:00.000Z,1,0,0,Valley Children's Stadium,Fresno State,Mountain West,35,"[21, 0, 7, 7]",Cal Poly,Big Sky,7,"[0, 7, 0, 0]"
401415213,2022,1,regular,2022-09-02T02:30:00.000Z,1,0,0,CEFCU Stadium,San José State,Mountain West,21,"[7, 7, 0, 7]",Portland State,Big Sky,17,"[7, 0, 3, 7]"
401426535,2022,1,regular,2022-09-02T23:00:00.000Z,1,0,0,Jerry Richardson Stadium,Charlotte,Conference USA,24,"[3, 14, 7, 0]",William & Mary,CAA,41,"[10, 7, 3, 21]"
401426330,2022,1,regular,2022-09-02T23:00:00.000Z,1,0,0,S.B. Ballard Stadium,Old Dominion,Sun Belt,20,"[0, 10, 0, 10]",Virginia Tech,ACC,17,"[7, 0, 10, 0]"
401416590,2022,1,regular,2022-09-02T23:00:00.000Z,1,0,0,Rynearson Stadium,Eastern Michigan,Mid-American,42,"[0, 14, 14, 14]",Eastern Kentucky,Atlantic Sun,34,"[0, 10, 7, 17]"
401416591,2022,1,regular,2022-09-02T23:00:00.000Z,1,0,0,Spartan Stadium,Michigan State,Big Ten,35,"[7, 14, 0, 14]",Western Michigan,Mid-American,13,"[3, 0, 10, 0]"
401411094,2022,1,regular,2022-09-02T23:30:00.000Z,1,0,0,Wallace Wade Stadium,Duke,ACC,30,"[10, 14, 3, 3]",Temple,American Athletic,0,"[0, 0, 0, 0]"
401404052,2022,1,regular,2022-09-03T00:00:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,56,"[21, 14, 7, 14]",Tennessee Tech,OVC,10,"[0, 3, 0, 7]"
401405061,2022,1,regular,2022-09-03T00:00:00.000Z,1,0,1,"Memorial Stadium (Bloomington, IN)",Indiana,Big Ten,23,"[3, 13, 0, 7]",Illinois,Big Ten,20,"[7, 3, 7, 3]"
401403966,2022,1,regular,2022-09-03T02:00:00.000Z,1,0,0,Folsom Field,Colorado,Pac-12,13,"[3, 3, 0, 7]",TCU,Big 12,38,"[0, 7, 10, 21]"
401405067,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,51,"[10, 13, 14, 14]",Colorado State,Mountain West,7,"[0, 0, 0, 7]"
401415611,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,7,"[0, 0, 7, 0]",Delaware,CAA,14,"[7, 0, 7, 0]"
401405069,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,"Alumni Stadium (Chestnut Hill, MA)",Boston College,ACC,21,"[7, 7, 7, 0]",Rutgers,Big Ten,22,"[0, 6, 9, 7]"
401404147,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Pratt & Whitney Stadium,UConn,FBS Independents,28,"[0, 7, 7, 14]",Central Connecticut,NEC,3,"[0, 3, 0, 0]"
401405062,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Kinnick Stadium,Iowa,Big Ten,7,"[3, 0, 2, 2]",South Dakota State,MVFC,3,"[0, 3, 0, 0]"
401403865,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Kyle Field,Texas A&M,SEC,31,"[7, 10, 7, 7]",Sam Houston,Western Athletic,0,"[0, 0, 0, 0]"
401411095,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Kidd Brewer Stadium,App State,Sun Belt,61,"[14, 7, 0, 40]",North Carolina,ACC,63,"[7, 21, 13, 22]"
401405066,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,SECU Stadium,Maryland,Big Ten,31,"[7, 10, 7, 7]",Buffalo,Mid-American,10,"[0, 7, 0, 3]"
401411096,2022,1,regular,2022-09-03T16:00:00.000Z,1,0,0,Dowdy-Ficklen Stadium,East Carolina,American Athletic,20,"[7, 0, 7, 6]",NC State,ACC,21,"[14, 7, 0, 0]"
401411100,2022,1,regular,2022-09-03T16:30:00.000Z,1,0,0,Scott Stadium,Virginia,ACC,34,"[14, 14, 0, 6]",Richmond,CAA,17,"[7, 3, 7, 0]"
401415209,2022,1,regular,2022-09-03T17:00:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,48,"[14, 13, 14, 7]",Northern Iowa,MVFC,17,"[3, 0, 0, 14]"
401404057,2022,1,regular,2022-09-03T18:00:00.000Z,1,0,0,Jack Trice Stadium,Iowa State,Big 12,42,"[7, 14, 7, 14]",Southeast Missouri State,OVC,10,"[0, 10, 0, 0]"
401403971,2022,1,regular,2022-09-03T18:30:00.000Z,1,0,0,Rose Bowl,UCLA,Pac-12,45,"[7, 17, 7, 14]",Bowling Green,Mid-American,17,"[10, 7, 0, 0]"
401426541,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Norman, OK)",Oklahoma,Big 12,45,"[21, 7, 14, 3]",UTEP,Conference USA,13,"[0, 10, 0, 3]"
401415015,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,Joan C. Edwards Stadium,Marshall,Sun Belt,55,"[10, 28, 17, 0]",Norfolk State,MEAC,3,"[0, 0, 3, 0]"
401426542,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,Alamodome,UTSA,Conference USA,35,"[0, 14, 7, 3, 3, 8, 0]",Houston,American Athletic,37,"[0, 7, 0, 17, 3, 8, 2]"
401403855,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,Razorback Stadium,Arkansas,SEC,31,"[7, 7, 10, 7]",Cincinnati,American Athletic,24,"[0, 0, 17, 7]"
401411097,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,Hard Rock Stadium,Miami,ACC,70,"[14, 28, 14, 14]",Bethune-Cookman,SWAC,13,"[3, 7, 3, 0]"
401415211,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,40,"[10, 7, 7, 10, 3, 3]",Tulsa,American Athletic,37,"[3, 17, 7, 7, 3, 0]"
401403967,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,Snapdragon Stadium,San Diego State,Mountain West,20,"[0, 10, 10, 0]",Arizona,Pac-12,38,"[10, 14, 7, 7]"
401405063,2022,1,regular,2022-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,38,"[7, 0, 17, 14]",North Dakota,MVFC,17,"[0, 7, 10, 0]"
401403858,2022,1,regular,2022-09-03T19:30:00.000Z,1,1,0,Mercedes-Benz Stadium,Georgia,SEC,49,"[7, 21, 14, 7]",Oregon,Pac-12,3,"[0, 3, 0, 0]"
401415612,2022,1,regular,2022-09-03T20:00:00.000Z,1,0,0,Raymond James Stadium,South Florida,American Athletic,21,"[0, 7, 14, 0]",BYU,FBS Independents,50,"[28, 10, 9, 3]"
401403860,2022,1,regular,2022-09-03T20:00:00.000Z,1,0,0,Vaught-Hemingway Stadium,Ole Miss,SEC,28,"[7, 14, 7, 0]",Troy,Sun Belt,10,"[0, 3, 0, 7]"
401403968,2022,1,regular,2022-09-03T20:00:00.000Z,1,0,0,California Memorial Stadium,California,Pac-12,34,"[0, 17, 10, 7]",UC Davis,Big Sky,13,"[7, 0, 6, 0]"
401421116,2022,1,regular,2022-09-03T21:00:00.000Z,1,0,0,Hancock Whitney Stadium,South Alabama,Sun Belt,48,"[10, 17, 14, 7]",Nicholls,Southland,7,"[0, 0, 0, 7]"
401415212,2022,1,regular,2022-09-03T21:30:00.000Z,1,0,0,Mackay Stadium,Nevada,Mountain West,38,"[14, 0, 24, 0]",Texas State,Sun Belt,14,"[0, 7, 0, 7]"
401420777,2022,1,regular,2022-09-03T22:00:00.000Z,1,0,0,Allen E. Paulson Stadium,Georgia Southern,Sun Belt,59,"[0, 17, 14, 28]",Morgan State,MEAC,7,"[0, 7, 0, 0]"
401426540,2022,1,regular,2022-09-03T22:00:00.000Z,1,0,0,Los Angeles Memorial Coliseum,USC,Pac-12,66,"[7, 24, 28, 7]",Rice,Conference USA,14,"[7, 7, 0, 0]"
401426538,2022,1,regular,2022-09-03T22:00:00.000Z,1,0,0,Bridgeforth Stadium,James Madison,Sun Belt,44,"[0, 21, 16, 7]",Middle Tennessee,Conference USA,7,"[0, 0, 7, 0]"
401426536,2022,1,regular,2022-09-03T22:00:00.000Z,1,0,0,Peden Stadium,Ohio,Mid-American,41,"[3, 10, 14, 14]",Florida Atlantic,Conference USA,38,"[10, 7, 0, 21]"
401425418,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Centennial Bank Stadium,Arkansas State,Sun Belt,58,"[16, 14, 21, 7]",Grambling,SWAC,3,"[0, 0, 3, 0]"
401421121,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Cajun Field,Louisiana,Sun Belt,24,"[10, 7, 0, 7]",SE Louisiana,Southland,7,"[0, 0, 7, 0]"
401405065,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Camp Randall Stadium,Wisconsin,Big Ten,38,"[7, 10, 14, 7]",Illinois State,MVFC,0,"[0, 0, 0, 0]"
401424416,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,McLane Stadium,Baylor,Big 12,69,"[21, 14, 14, 20]",UAlbany,CAA,10,"[7, 0, 3, 0]"
401403857,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Ben Hill Griffin Stadium,Florida,SEC,29,"[7, 7, 0, 15]",Utah,Pac-12,26,"[7, 6, 6, 7]"
401403859,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Kroger Field,Kentucky,SEC,37,"[7, 6, 17, 7]",Miami (OH),Mid-American,13,"[7, 3, 3, 0]"
401414778,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Yulman Stadium,Tulane,American Athletic,42,"[7, 14, 21, 0]",Massachusetts,FBS Independents,10,"[0, 10, 0, 0]"
401403856,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Jordan-Hare Stadium,Auburn,SEC,42,"[14, 14, 14, 0]",Mercer,Southern,16,"[0, 7, 0, 9]"
401404157,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,M. M. Roberts Stadium,Southern Miss,Sun Belt,27,"[0, 3, 7, 14, 0, 3, 0, 0]",Liberty,FBS Independents,29,"[0, 10, 0, 14, 0, 3, 0, 2]"
401404134,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Brooks Stadium (SC),Coastal Carolina,Sun Belt,38,"[7, 7, 10, 14]",Army,FBS Independents,28,"[7, 7, 7, 7]"
401403866,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,FirstBank Stadium,Vanderbilt,SEC,42,"[21, 7, 7, 7]",Elon,CAA,31,"[7, 3, 14, 7]"
401404056,2022,1,regular,2022-09-03T23:00:00.000Z,1,0,0,Bill Snyder Family Stadium,Kansas State,Big 12,34,"[20, 7, 7, 0]",South Dakota,MVFC,0,"[0, 0, 0, 0]"
401403861,2022,1,regular,2022-09-03T23:30:00.000Z,1,0,0,Davis Wade Stadium,Mississippi State,SEC,49,"[14, 14, 7, 14]",Memphis,American Athletic,23,"[0, 3, 7, 13]"
401426539,2022,1,regular,2022-09-03T23:30:00.000Z,1,0,0,DATCU Stadium,North Texas,Conference USA,10,"[0, 10, 0, 0]",SMU,American Athletic,48,"[14, 17, 7, 10]"
401403863,2022,1,regular,2022-09-03T23:30:00.000Z,1,0,0,Williams-Brice Stadium,South Carolina,SEC,35,"[0, 12, 16, 7]",Georgia State,Sun Belt,14,"[0, 7, 7, 0]"
401403854,2022,1,regular,2022-09-03T23:30:00.000Z,1,0,0,Bryant-Denny Stadium,Alabama,SEC,55,"[17, 24, 14, 0]",Utah State,Mountain West,0,"[0, 0, 0, 0]"
401404124,2022,1,regular,2022-09-03T23:30:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,21,"[7, 0, 7, 7]",Notre Dame,FBS Independents,10,"[3, 7, 0, 0]"
401404055,2022,1,regular,2022-09-04T00:00:00.000Z,1,0,0,Jones AT&T Stadium,Texas Tech,Big 12,63,"[14, 28, 14, 7]",Murray State,OVC,10,"[3, 7, 0, 0]"
401415210,2022,1,regular,2022-09-04T00:00:00.000Z,1,0,0,University Stadium (NM),New Mexico,Mountain West,41,"[0, 21, 13, 7]",Maine,CAA,0,"[0, 0, 0, 0]"
401411099,2022,1,regular,2022-09-04T00:00:00.000Z,1,0,1,JMA Wireless Dome,Syracuse,ACC,31,"[10, 7, 0, 14]",Louisville,ACC,7,"[7, 0, 0, 0]"
401404059,2022,1,regular,2022-09-04T00:00:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,52,"[14, 10, 21, 7]",UL Monroe,Sun Belt,10,"[3, 0, 0, 7]"
401403970,2022,1,regular,2022-09-04T00:00:00.000Z,1,0,0,Stanford Stadium,Stanford,Pac-12,41,"[7, 21, 0, 13]",Colgate,Patriot,10,"[0, 7, 3, 0]"
401403974,2022,1,regular,2022-09-04T01:30:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,24,"[0, 10, 7, 7]",Idaho,Big Sky,17,"[10, 0, 0, 7]"
401403969,2022,1,regular,2022-09-04T02:30:00.000Z,1,0,0,Reser Stadium,Oregon State,Pac-12,34,"[14, 10, 3, 7]",Boise State,Mountain West,17,"[0, 0, 10, 7]"
401403973,2022,1,regular,2022-09-04T02:30:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,45,"[21, 10, 7, 7]",Kent State,Mid-American,20,"[7, 6, 0, 7]"
401426543,2022,1,regular,2022-09-04T03:59:00.000Z,1,0,0,Clarence T.C. Ching Athletics Complex,Hawai'i,Mountain West,17,"[3, 7, 0, 7]",Western Kentucky,Conference USA,49,"[0, 21, 7, 21]"
401403867,2022,1,regular,2022-09-04T23:30:00.000Z,1,1,0,Caesars Superdome,Florida State,ACC,24,"[0, 7, 10, 7]",LSU,SEC,23,"[3, 0, 7, 13]"
401411101,2022,1,regular,2022-09-06T00:00:00.000Z,1,1,1,Mercedes-Benz Stadium,Georgia Tech,ACC,10,"[0, 3, 7, 0]",Clemson,ACC,41,"[0, 14, 10, 17]"
401415613,2022,2,regular,2022-09-09T23:30:00.000Z,1,0,0,FBC Mortgage Stadium,UCF,American Athletic,14,"[7, 7, 0, 0]",Louisville,ACC,20,"[7, 0, 10, 3]"
401415214,2022,2,regular,2022-09-10T01:00:00.000Z,1,0,1,University Stadium (NM),New Mexico,Mountain West,14,"[0, 0, 0, 14]",Boise State,Mountain West,31,"[0, 10, 7, 14]"
401405080,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Beaver Stadium,Penn State,Big Ten,46,"[14, 12, 14, 6]",Ohio,Mid-American,10,"[0, 7, 0, 3]"
401426553,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Michie Stadium,Army,FBS Independents,38,"[7, 14, 7, 7, 3]",UTSA,Conference USA,41,"[0, 14, 7, 14, 6]"
401403868,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,19,"[3, 7, 3, 6]",Alabama,SEC,20,"[10, 0, 0, 10]"
401405071,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Huntington Bank Stadium,Minnesota,Big Ten,62,"[14, 17, 21, 10]",Western Illinois,MVFC,10,"[3, 0, 0, 7]"
401405079,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,45,"[14, 10, 21, 0]",Arkansas State,Sun Belt,12,"[3, 6, 3, 0]"
401403879,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,FirstBank Stadium,Vanderbilt,SEC,25,"[3, 7, 8, 7]",Wake Forest,ACC,45,"[14, 7, 14, 10]"
401411105,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Hard Rock Stadium,Miami,ACC,30,"[3, 7, 14, 6]",Southern Miss,Sun Belt,7,"[0, 7, 0, 0]"
401411103,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Center Parc Stadium,Georgia State,Sun Belt,28,"[3, 7, 18, 0]",North Carolina,ACC,35,"[7, 14, 7, 7]"
401403876,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Bill Snyder Family Stadium,Kansas State,Big 12,40,"[7, 13, 6, 14]",Missouri,SEC,12,"[3, 0, 3, 6]"
401405073,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,0,Ryan Field,Northwestern,Big Ten,23,"[0, 10, 6, 7]",Duke,ACC,31,"[14, 7, 0, 10]"
401403869,2022,2,regular,2022-09-10T16:00:00.000Z,1,0,1,Razorback Stadium,Arkansas,SEC,44,"[7, 14, 0, 23]",South Carolina,SEC,30,"[3, 6, 7, 14]"
401411106,2022,2,regular,2022-09-10T16:30:00.000Z,1,0,0,Carter-Finley Stadium,NC State,ACC,55,"[10, 28, 10, 7]",Charleston Southern,Big South,3,"[0, 0, 3, 0]"
401416597,2022,2,regular,2022-09-10T17:00:00.000Z,1,0,0,Kelly/Shorts Stadium,Central Michigan,Mid-American,24,"[7, 3, 0, 14]",South Alabama,Sun Belt,38,"[20, 11, 0, 7]"
401403982,2022,2,regular,2022-09-10T17:30:00.000Z,1,0,0,Rice-Eccles Stadium,Utah,Pac-12,73,"[7, 38, 14, 14]",Southern Utah,Western Athletic,7,"[7, 0, 0, 0]"
401415614,2022,2,regular,2022-09-10T18:00:00.000Z,1,0,0,Lincoln Financial Field,Temple,American Athletic,30,"[7, 14, 0, 9]",Lafayette,Patriot,14,"[7, 0, 7, 0]"
401416594,2022,2,regular,2022-09-10T18:00:00.000Z,1,0,1,Scheumann Stadium,Ball State,Mid-American,30,"[10, 6, 7, 7]",Western Michigan,Mid-American,37,"[7, 7, 7, 16]"
401404125,2022,2,regular,2022-09-10T18:30:00.000Z,1,0,0,Notre Dame Stadium,Notre Dame,FBS Independents,21,"[0, 7, 0, 14]",Marshall,Sun Belt,26,"[0, 9, 3, 14]"
401415617,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,1,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,13,"[7, 0, 0, 6]",Memphis,American Athletic,37,"[10, 3, 10, 14]"
401403984,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Camp Randall Stadium,Wisconsin,Big Ten,14,"[0, 14, 0, 0]",Washington State,Pac-12,17,"[0, 7, 10, 0]"
401415619,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Nippert Stadium,Cincinnati,American Athletic,63,"[7, 14, 21, 21]",Kennesaw State,Atlantic Sun,10,"[0, 3, 0, 7]"
401403977,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,41,"[13, 7, 7, 14]",Colorado,Pac-12,10,"[0, 10, 0, 0]"
401426545,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Jerry Richardson Stadium,Charlotte,Conference USA,21,"[7, 7, 0, 7]",Maryland,Big Ten,56,"[21, 14, 14, 7]"
401403877,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,ACC,27,"[10, 7, 0, 10, 0]",Tennessee,SEC,34,"[7, 17, 0, 3, 7]"
401403878,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,Kyle Field,Texas A&M,SEC,14,"[0, 7, 7, 0]",App State,Sun Belt,17,"[0, 7, 7, 3]"
401411102,2022,2,regular,2022-09-10T19:30:00.000Z,1,0,0,"Memorial Stadium (Clemson, SC)",Clemson,ACC,35,"[14, 14, 7, 0]",Furman,Southern,12,"[3, 6, 3, 0]"
401416595,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Doyt L. Perry Stadium,Bowling Green,Mid-American,57,"[10, 7, 7, 14, 7, 6, 2, 2, 0, 2, 0]",Eastern Kentucky,Atlantic Sun,59,"[0, 24, 7, 7, 7, 6, 2, 2, 0, 2, 2]"
401405070,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,"Memorial Stadium (Champaign, IL)",Illinois,Big Ten,24,"[14, 7, 3, 0]",Virginia,ACC,3,"[3, 0, 0, 0]"
401403983,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,52,"[14, 17, 14, 7]",Portland State,Big Sky,6,"[0, 3, 3, 0]"
401404064,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Kinnick Stadium,Iowa,Big Ten,7,"[7, 0, 0, 0]",Iowa State,Big 12,10,"[0, 3, 0, 7]"
401404063,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Jones AT&T Stadium,Texas Tech,Big 12,33,"[3, 14, 0, 3, 7, 6]",Houston,American Athletic,30,"[0, 3, 7, 10, 7, 3]"
401403976,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,California Memorial Stadium,California,Pac-12,20,"[14, 3, 3, 0]",UNLV,Mountain West,14,"[0, 7, 7, 0]"
401403872,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Sanford Stadium,Georgia,SEC,33,"[13, 17, 0, 3]",Samford,Southern,0,"[0, 0, 0, 0]"
401415177,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,33,"[3, 6, 7, 17]",Northern Colorado,Big Sky,10,"[0, 0, 3, 7]"
401426548,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Canvas Stadium,Colorado State,Mountain West,19,"[0, 0, 19, 0]",Middle Tennessee,Conference USA,34,"[10, 17, 7, 0]"
401405081,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,SHI Stadium,Rutgers,Big Ten,66,"[28, 10, 14, 14]",Wagner,NEC,7,"[0, 7, 0, 0]"
401405078,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Spartan Stadium,Michigan State,Big Ten,52,"[14, 10, 28, 0]",Akron,Mid-American,0,"[0, 0, 0, 0]"
401405074,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Ross-Ade Stadium,Purdue,Big Ten,56,"[21, 14, 14, 7]",Indiana State,MVFC,0,"[0, 0, 0, 0]"
401420788,2022,2,regular,2022-09-10T20:00:00.000Z,1,0,0,Bridgeforth Stadium,James Madison,Sun Belt,63,"[21, 14, 21, 7]",Norfolk State,MEAC,7,"[0, 0, 7, 0]"
