id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,venue,homeTeam,homeConference,homePoints,homeLineScores,awayTeam,awayConference,awayPoints,awayLineScores
400869725,2016,1,regular,2016-09-02T01:00:00.000Z,1,0,0,Kibbie Dome,Idaho,Sun Belt,20,"[17, 3, 0, 0]",Montana State,Big Sky,17,"[7, 3, 7, 0]"
400869092,2016,1,regular,2016-09-02T01:00:00.000Z,1,0,0,Huntington Bank Stadium,Minnesota,Big Ten,30,"[0, 17, 0, 13]",Oregon State,Pac-12,23,"[7, 7, 9, 0]"
400869177,2016,1,regular,2016-09-02T01:00:00.000Z,1,0,0,University Stadium (NM),New Mexico,Mountain West,48,"[14, 21, 6, 7]",South Dakota,MVFC,21,"[14, 0, 7, 0]"
400869174,2016,1,regular,2016-09-02T02:00:00.000Z,1,1,0,Sam Boyd Stadium,UNLV,Mountain West,63,"[28, 14, 21, 0]",Jackson State,SWAC,13,"[7, 3, 0, 3]"
400869263,2016,1,regular,2016-09-02T22:00:00.000Z,1,0,0,Rynearson Stadium,Eastern Michigan,Mid-American,61,"[21, 7, 26, 7]",Mississippi Valley State,SWAC,14,"[0, 0, 0, 14]"
400869423,2016,1,regular,2016-09-02T23:00:00.000Z,1,0,0,JMA Wireless Dome,Syracuse,ACC,33,"[7, 13, 6, 7]",Colgate,Patriot,7,"[7, 0, 0, 0]"
400869258,2016,1,regular,2016-09-02T23:00:00.000Z,1,0,0,Georgia Dome,Georgia State,Sun Belt,21,"[7, 7, 0, 7]",Ball State,Mid-American,31,"[7, 7, 3, 14]"
400869651,2016,1,regular,2016-09-02T23:00:00.000Z,1,0,0,Spartan Stadium,Michigan State,Big Ten,28,"[7, 7, 7, 7]",Furman,Southern,13,"[0, 3, 3, 7]"
400869259,2016,1,regular,2016-09-02T23:00:00.000Z,1,0,0,UB Stadium,Buffalo,Mid-American,16,"[0, 13, 3, 0]",UAlbany,CAA,22,"[7, 7, 0, 8]"
400868910,2016,1,regular,2016-09-02T23:00:00.000Z,1,0,0,Lincoln Financial Field,Temple,American Athletic,13,"[0, 10, 3, 0]",Army,FBS Independents,28,"[0, 7, 7, 14]"
400868876,2016,1,regular,2016-09-02T23:30:00.000Z,1,0,0,McLane Stadium,Baylor,Big 12,55,"[24, 24, 7, 0]",Northwestern State,Southland,7,"[0, 0, 7, 0]"
400869093,2016,1,regular,2016-09-03T00:00:00.000Z,1,1,0,Sports Authority Field at Mile High,Colorado,Pac-12,44,"[21, 10, 6, 7]",Colorado State,Mountain West,7,"[0, 0, 0, 7]"
400869265,2016,1,regular,2016-09-03T01:00:00.000Z,1,0,0,Centennial Bank Stadium,Arkansas State,Sun Belt,10,"[3, 0, 0, 7]",Toledo,Mid-American,31,"[0, 21, 10, 0]"
400869094,2016,1,regular,2016-09-03T01:00:00.000Z,1,0,0,Stanford Stadium,Stanford,Pac-12,26,"[3, 14, 0, 9]",Kansas State,Big 12,13,"[0, 3, 3, 7]"
400869181,2016,1,regular,2016-09-03T01:30:00.000Z,1,0,0,Mackay Stadium,Nevada,Mountain West,30,"[21, 3, 0, 0, 6]",Cal Poly,Big Sky,27,"[7, 3, 0, 14, 3]"
400869424,2016,1,regular,2016-09-03T11:30:00.000Z,1,1,1,Aviva Stadium,Boston College,ACC,14,"[0, 0, 7, 7]",Georgia Tech,ACC,17,"[7, 0, 0, 10]"
400869578,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Ross-Ade Stadium,Purdue,Big Ten,45,"[21, 7, 0, 17]",Eastern Kentucky,OVC,24,"[8, 10, 0, 6]"
400869509,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,52,"[21, 14, 14, 3]",Fordham,Patriot,16,"[10, 0, 3, 3]"
400868975,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Davis Wade Stadium,Mississippi State,SEC,20,"[7, 10, 3, 0]",South Alabama,Sun Belt,21,"[0, 0, 7, 14]"
400869176,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Cajun Field,Louisiana,Sun Belt,10,"[0, 3, 0, 7]",Boise State,Mountain West,45,"[14, 21, 3, 7]"
400869653,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,SECU Stadium,Maryland,Big Ten,52,"[21, 14, 7, 10]",Howard,MEAC,13,"[0, 0, 0, 13]"
400869180,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,63,"[14, 21, 21, 7]",Hawai'i,Mountain West,3,"[0, 0, 0, 3]"
400868976,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Milan Puskar Stadium,West Virginia,Big 12,26,"[10, 3, 10, 3]",Missouri,SEC,11,"[0, 3, 0, 8]"
400869267,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Ryan Field,Northwestern,Big Ten,21,"[7, 0, 7, 7]",Western Michigan,Mid-American,22,"[0, 6, 10, 6]"
400869260,2016,1,regular,2016-09-03T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,77,"[21, 14, 21, 21]",Bowling Green,Mid-American,10,"[7, 3, 0, 0]"
400869507,2016,1,regular,2016-09-03T16:00:00.000Z,1,1,0,NRG Stadium,Houston,American Athletic,33,"[3, 16, 14, 0]",Oklahoma,Big 12,23,"[10, 7, 0, 6]"
400869428,2016,1,regular,2016-09-03T16:30:00.000Z,1,0,0,Lane Stadium,Virginia Tech,ACC,36,"[7, 17, 9, 3]",Liberty,Big South,13,"[6, 7, 0, 0]"
400869426,2016,1,regular,2016-09-03T17:30:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,ACC,28,"[0, 14, 7, 7]",Villanova,CAA,7,"[0, 0, 7, 0]"
400869175,2016,1,regular,2016-09-03T18:00:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,37,"[7, 21, 0, 9]",Abilene Christian,Southland,21,"[0, 7, 7, 7]"
400869097,2016,1,regular,2016-09-03T18:00:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,48,"[24, 10, 14, 0]",Rutgers,Big Ten,13,"[0, 3, 0, 10]"
400869619,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Boone Pickens Stadium,Oklahoma State,Big 12,61,"[28, 3, 21, 9]",SE Louisiana,Southland,7,"[0, 7, 0, 0]"
400869427,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Scott Stadium,Virginia,ACC,20,"[0, 7, 0, 13]",Richmond,CAA,37,"[6, 10, 7, 14]"
400869264,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Peden Stadium,Ohio,Mid-American,54,"[6, 0, 10, 22, 3, 7, 6]",Texas State,Sun Belt,56,"[0, 14, 7, 17, 3, 7, 8]"
400868974,2016,1,regular,2016-09-03T19:30:00.000Z,1,1,0,Lambeau Field,Wisconsin,Big Ten,16,"[0, 6, 7, 3]",LSU,SEC,14,"[0, 0, 14, 0]"
400869652,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Champaign, IL)",Illinois,Big Ten,52,"[14, 21, 7, 10]",Murray State,OVC,3,"[0, 3, 0, 0]"
400868978,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Kyle Field,Texas A&M,SEC,31,"[0, 10, 14, 0, 7]",UCLA,Pac-12,24,"[3, 6, 0, 15, 0]"
400869261,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Beaver Stadium,Penn State,Big Ten,33,"[6, 10, 10, 7]",Kent State,Mid-American,13,"[3, 10, 0, 0]"
400869262,2016,1,regular,2016-09-03T19:30:00.000Z,1,0,0,Kinnick Stadium,Iowa,Big Ten,45,"[21, 7, 7, 10]",Miami (OH),Mid-American,21,"[0, 7, 7, 7]"
400868970,2016,1,regular,2016-09-03T20:00:00.000Z,1,0,0,Razorback Stadium,Arkansas,SEC,21,"[7, 7, 0, 7]",Louisiana Tech,Conference USA,20,"[7, 7, 6, 0]"
400869096,2016,1,regular,2016-09-03T21:00:00.000Z,1,0,0,Autzen Stadium,Oregon,Pac-12,53,"[8, 17, 14, 14]",UC Davis,Big Sky,28,"[7, 0, 14, 7]"
400868972,2016,1,regular,2016-09-03T21:30:00.000Z,1,1,0,Georgia Dome,North Carolina,ACC,24,"[0, 10, 14, 0]",Georgia,SEC,33,"[7, 7, 9, 10]"
400869718,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,Hard Rock Stadium,Miami,ACC,70,"[14, 14, 42, 0]",Florida A&M,MEAC,3,"[0, 3, 0, 0]"
400869505,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,Dowdy-Ficklen Stadium,East Carolina,American Athletic,52,"[10, 21, 21, 0]",Western Carolina,Southern,7,"[0, 7, 0, 0]"
400869810,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,Veterans Memorial Stadium (AL),Troy,Sun Belt,57,"[13, 17, 14, 13]",Austin Peay,OVC,17,"[7, 7, 3, 0]"
400869808,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,Allen E. Paulson Stadium,Georgia Southern,Sun Belt,54,"[21, 7, 19, 7]",Savannah St,MEAC,0,"[0, 0, 0, 0]"
400869425,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,Wallace Wade Stadium,Duke,ACC,49,"[21, 28, 0, 0]",North Carolina Central,MEAC,6,"[0, 0, 3, 3]"
400869343,2016,1,regular,2016-09-03T22:00:00.000Z,1,0,0,FAU Stadium,Florida Atlantic,Conference USA,38,"[14, 7, 14, 3]",Southern Illinois,MVFC,30,"[14, 10, 0, 6]"
400869266,2016,1,regular,2016-09-03T22:30:00.000Z,1,0,0,InfoCision Stadium,Akron,Mid-American,47,"[12, 7, 7, 21]",VMI,Southern,24,"[7, 3, 14, 0]"
400869508,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Simmons Bank Liberty Stadium,Memphis,American Athletic,35,"[22, 7, 3, 3]",Southeast Missouri State,OVC,17,"[0, 3, 7, 7]"
400869345,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,DATCU Stadium,North Texas,Conference USA,21,"[0, 14, 0, 7]",SMU,American Athletic,34,"[17, 7, 10, 0]"
400869183,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Chapman Stadium,Tulsa,American Athletic,45,"[24, 14, 7, 0]",San José State,Mountain West,10,"[7, 0, 0, 3]"
400869809,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Malone Stadium,UL Monroe,Sun Belt,38,"[14, 0, 10, 14]",Southern,SWAC,21,"[9, 3, 3, 6]"
400869506,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Raymond James Stadium,South Florida,American Athletic,56,"[14, 14, 21, 7]",Towson,CAA,20,"[3, 7, 7, 3]"
400869344,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,"Johnny ""Red"" Floyd Stadium",Middle Tennessee,Conference USA,55,"[28, 17, 0, 10]",Alabama A&M,SWAC,0,"[0, 0, 0, 0]"
400869597,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,55,"[13, 14, 14, 14]",Rhode Island,CAA,6,"[0, 6, 0, 0]"
400869349,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,Alamodome,UTSA,Conference USA,26,"[6, 8, 6, 6]",Alabama State,SWAC,13,"[7, 0, 0, 6]"
400869504,2016,1,regular,2016-09-03T23:00:00.000Z,1,0,0,FBC Mortgage Stadium,UCF,American Athletic,38,"[6, 12, 13, 7]",South Carolina State,MEAC,0,"[0, 0, 0, 0]"
400868957,2016,1,regular,2016-09-03T23:30:00.000Z,1,0,0,Ben Hill Griffin Stadium,Florida,SEC,24,"[7, 3, 0, 14]",Massachusetts,FBS Independents,7,"[0, 7, 0, 0]"
400868973,2016,1,regular,2016-09-03T23:30:00.000Z,1,0,0,Kroger Field,Kentucky,SEC,35,"[21, 14, 0, 0]",Southern Miss,Conference USA,44,"[7, 10, 21, 6]"
400869098,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,42,"[14, 14, 0, 14]",Eastern Washington,Big Sky,45,"[7, 17, 14, 7]"
400869625,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,Jones AT&T Stadium,Texas Tech,Big 12,69,"[21, 24, 10, 14]",Stephen F. Austin,Southland,17,"[0, 3, 7, 7]"
400868969,2016,1,regular,2016-09-04T00:00:00.000Z,1,1,0,AT&T Stadium,Alabama,SEC,52,"[0, 17, 21, 14]",USC,Pac-12,6,"[3, 0, 3, 0]"
400869179,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,43,"[7, 7, 7, 22]",Fresno State,Mountain West,10,"[0, 10, 0, 0]"
400868887,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,Jack Trice Stadium,Iowa State,Big 12,20,"[7, 6, 0, 7]",Northern Iowa,MVFC,25,"[0, 16, 3, 6]"
400869348,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,Sun Bowl,UTEP,Conference USA,38,"[7, 17, 7, 7]",New Mexico State,Sun Belt,22,"[3, 0, 13, 6]"
400869624,2016,1,regular,2016-09-04T00:00:00.000Z,1,0,0,Amon G. Carter Stadium,TCU,Big 12,59,"[7, 17, 21, 14]",South Dakota State,MVFC,41,"[3, 21, 14, 3]"
400869182,2016,1,regular,2016-09-04T00:30:00.000Z,1,1,0,Qualcomm Stadium,San Diego State,Mountain West,31,"[14, 7, 3, 7]",New Hampshire,CAA,0,"[0, 0, 0, 0]"
400868971,2016,1,regular,2016-09-04T01:00:00.000Z,1,0,0,Jordan-Hare Stadium,Auburn,SEC,13,"[0, 3, 0, 10]",Clemson,ACC,19,"[0, 10, 3, 6]"
400868922,2016,1,regular,2016-09-04T02:30:00.000Z,1,1,0,State Farm Stadium,Arizona,Pac-12,16,"[0, 0, 3, 13]",BYU,FBS Independents,18,"[0, 9, 0, 9]"
400869178,2016,1,regular,2016-09-04T02:30:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,40,"[3, 10, 14, 0, 0, 7, 6]",Northern Illinois,Mid-American,34,"[7, 6, 7, 7, 0, 7, 0]"
400869095,2016,1,regular,2016-09-04T03:00:00.000Z,1,0,0,Mountain America Stadium,Arizona State,Pac-12,44,"[7, 3, 10, 24]",Northern Arizona,Big Sky,13,"[0, 3, 3, 7]"
400869346,2016,1,regular,2016-09-04T19:30:00.000Z,1,0,0,S.B. Ballard Stadium,Old Dominion,Conference USA,54,"[14, 17, 9, 14]",Hampton,MEAC,21,"[7, 7, 7, 0]"
400868946,2016,1,regular,2016-09-04T23:30:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,50,"[7, 14, 10, 6, 7, 6]",Notre Dame,FBS Independents,47,"[7, 7, 14, 9, 7, 3]"
400868979,2016,1,regular,2016-09-06T00:00:00.000Z,1,1,0,Camping World Stadium,Florida State,ACC,45,"[3, 10, 23, 9]",Ole Miss,SEC,34,"[7, 21, 0, 6]"
400869351,2016,2,regular,2016-09-09T23:30:00.000Z,1,0,0,FIU Stadium,Florida International,Conference USA,14,"[0, 7, 0, 7]",Maryland,Big Ten,41,"[10, 21, 10, 0]"
400869429,2016,2,regular,2016-09-10T00:00:00.000Z,1,0,1,JMA Wireless Dome,Syracuse,ACC,28,"[7, 14, 7, 0]",Louisville,ACC,62,"[28, 7, 7, 20]"
400869510,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,51,"[21, 13, 10, 7]",UCF,American Athletic,14,"[0, 7, 7, 0]"
400869514,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,TDECU Stadium,Houston,American Athletic,42,"[14, 14, 7, 7]",Lamar,Southland,0,"[0, 0, 0, 0]"
400869511,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Ross-Ade Stadium,Purdue,Big Ten,20,"[0, 7, 0, 13]",Cincinnati,American Athletic,38,"[7, 14, 3, 14]"
400868911,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Michie Stadium,Army,FBS Independents,31,"[14, 7, 7, 3]",Rice,Conference USA,14,"[7, 0, 7, 0]"
400868958,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Gillette Stadium,Massachusetts,FBS Independents,7,"[7, 0, 0, 0]",Boston College,ACC,26,"[0, 13, 6, 7]"
400869187,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,52,"[7, 10, 7, 28]",Wyoming,Mountain West,17,"[0, 7, 10, 0]"
400869435,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Dowdy-Ficklen Stadium,East Carolina,American Athletic,33,"[9, 10, 7, 7]",NC State,ACC,30,"[0, 20, 3, 7]"
400869436,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,ACC,42,"[14, 14, 7, 7]",Penn State,Big Ten,39,"[7, 7, 7, 18]"
400869633,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,High Point Solutions Stadium,Rutgers,Big Ten,52,"[7, 7, 21, 17]",Howard,MEAC,14,"[14, 0, 0, 0]"
400869654,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Huntington Bank Stadium,Minnesota,Big Ten,58,"[14, 24, 10, 10]",Indiana State,MVFC,28,"[7, 0, 14, 7]"
400868990,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Kyle Field,Texas A&M,SEC,67,"[17, 21, 13, 16]",Prairie View A&M,SWAC,0,"[0, 0, 0, 0]"
400869270,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Boone Pickens Stadium,Oklahoma State,Big 12,27,"[14, 3, 3, 7]",Central Michigan,Mid-American,30,"[0, 10, 7, 13]"
400868984,2016,2,regular,2016-09-10T16:00:00.000Z,1,0,0,Sanford Stadium,Georgia,SEC,26,"[7, 3, 16, 0]",Nicholls,Southland,24,"[0, 7, 7, 10]"
400869430,2016,2,regular,2016-09-10T16:30:00.000Z,1,0,0,"Memorial Stadium (Clemson, SC)",Clemson,ACC,30,"[3, 10, 0, 17]",Troy,Sun Belt,24,"[3, 7, 0, 14]"
400869432,2016,2,regular,2016-09-10T16:30:00.000Z,1,0,0,Doak Campbell Stadium,Florida State,ACC,52,"[28, 7, 14, 3]",Charleston Southern,Big South,8,"[0, 6, 0, 2]"
400869513,2016,2,regular,2016-09-10T17:00:00.000Z,1,0,0,Lincoln Financial Field,Temple,American Athletic,38,"[14, 14, 10, 0]",Stony Brook,CAA,0,"[0, 0, 0, 0]"
400869101,2016,2,regular,2016-09-10T18:00:00.000Z,1,0,0,Los Angeles Memorial Coliseum,USC,Pac-12,45,"[7, 14, 10, 14]",Utah State,Mountain West,7,"[0, 0, 7, 0]"
400869626,2016,2,regular,2016-09-10T18:00:00.000Z,1,0,0,Milan Puskar Stadium,West Virginia,Big 12,38,"[7, 7, 17, 7]",Youngstown State,MVFC,21,"[0, 14, 0, 7]"
400869184,2016,2,regular,2016-09-10T18:00:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,48,"[10, 17, 14, 7]",Georgia State,Sun Belt,14,"[7, 7, 0, 0]"
400869277,2016,2,regular,2016-09-10T18:30:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,21,"[0, 7, 14, 0]",Ohio,Mid-American,37,"[15, 13, 6, 3]"
400869433,2016,2,regular,2016-09-10T19:00:00.000Z,1,0,0,Bobby Dodd Stadium,Georgia Tech,ACC,35,"[7, 14, 7, 7]",Mercer,Southern,10,"[7, 0, 3, 0]"
400869655,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Ryan Field,Northwestern,Big Ten,7,"[0, 0, 0, 7]",Illinois State,MVFC,9,"[0, 6, 0, 3]"
400869512,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,1,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,28,"[7, 14, 0, 7]",UConn,American Athletic,24,"[0, 7, 14, 3]"
400869431,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,1,Wallace Wade Stadium,Duke,ACC,14,"[7, 0, 7, 0]",Wake Forest,ACC,24,"[0, 7, 14, 3]"
400869276,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Doyt L. Perry Stadium,Bowling Green,Mid-American,27,"[14, 7, 6, 0]",North Dakota,Big Sky,26,"[0, 10, 10, 6]"
400868983,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,1,Ben Hill Griffin Stadium,Florida,SEC,45,"[14, 10, 14, 7]",Kentucky,SEC,7,"[0, 0, 0, 7]"
400869355,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Kidd Brewer Stadium,App State,Sun Belt,31,"[14, 10, 0, 7]",Old Dominion,Conference USA,7,"[0, 7, 0, 0]"
400868980,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Bryant-Denny Stadium,Alabama,SEC,38,"[10, 7, 7, 14]",Western Kentucky,Conference USA,10,"[3, 0, 0, 7]"
400869516,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,48,"[3, 17, 14, 14]",Tulsa,American Athletic,3,"[3, 0, 0, 0]"
400869268,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Camp Randall Stadium,Wisconsin,Big Ten,54,"[9, 21, 10, 14]",Akron,Mid-American,10,"[0, 10, 0, 0]"
400868947,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,Notre Dame Stadium,Notre Dame,FBS Independents,39,"[0, 25, 14, 0]",Nevada,Mountain West,10,"[0, 0, 3, 7]"
400868877,2016,2,regular,2016-09-10T19:30:00.000Z,1,0,0,McLane Stadium,Baylor,Big 12,40,"[0, 6, 20, 14]",SMU,American Athletic,13,"[6, 0, 7, 0]"
400868991,2016,2,regular,2016-09-10T20:00:00.000Z,1,0,0,FirstBank Stadium,Vanderbilt,SEC,47,"[5, 28, 0, 14]",Middle Tennessee,Conference USA,24,"[10, 7, 7, 0]"
400869185,2016,2,regular,2016-09-10T20:00:00.000Z,1,0,0,Sonny Lubick Field at Hughes Stadium,Colorado State,Mountain West,23,"[10, 10, 0, 3]",UTSA,Conference USA,14,"[7, 7, 0, 0]"
400868986,2016,2,regular,2016-09-10T20:00:00.000Z,1,0,0,Vaught-Hemingway Stadium,Ole Miss,SEC,38,"[10, 14, 7, 7]",Wofford,Southern,13,"[0, 3, 0, 10]"
400869269,2016,2,regular,2016-09-10T20:00:00.000Z,1,0,0,"Memorial Stadium (Bloomington, IN)",Indiana,Big Ten,30,"[10, 10, 10, 0]",Ball State,Mid-American,20,"[0, 0, 3, 17]"
400869190,2016,2,regular,2016-09-10T20:30:00.000Z,1,0,0,CEFCU Stadium,San José State,Mountain West,66,"[7, 21, 24, 14]",Portland State,Big Sky,35,"[7, 7, 7, 14]"
400869271,2016,2,regular,2016-09-10T20:30:00.000Z,1,0,0,Yager Stadium,Miami (OH),Mid-American,17,"[3, 7, 7, 0]",Eastern Illinois,OVC,21,"[0, 7, 0, 14]"
400869105,2016,2,regular,2016-09-10T21:00:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,59,"[7, 28, 14, 10]",Idaho,Sun Belt,14,"[0, 0, 7, 7]"
400869103,2016,2,regular,2016-09-10T21:30:00.000Z,1,0,0,Folsom Field,Colorado,Pac-12,56,"[14, 35, 7, 0]",Idaho State,Big Sky,7,"[0, 0, 7, 0]"
400869274,2016,2,regular,2016-09-10T22:00:00.000Z,1,0,0,Dix Stadium,Kent State,Mid-American,36,"[3, 7, 7, 0, 3, 7, 6, 3]",North Carolina A&T,MEAC,39,"[0, 0, 10, 7, 3, 7, 6, 6]"
400869719,2016,2,regular,2016-09-10T22:00:00.000Z,1,0,0,Hard Rock Stadium,Miami,ACC,38,"[0, 14, 10, 14]",Florida Atlantic,Conference USA,10,"[0, 3, 7, 0]"
400869350,2016,2,regular,2016-09-10T22:00:00.000Z,1,0,0,Jerry Richardson Stadium,Charlotte,Conference USA,47,"[0, 20, 13, 14]",Elon,CAA,14,"[7, 0, 0, 7]"
400869353,2016,2,regular,2016-09-10T22:00:00.000Z,1,0,0,Joan C. Edwards Stadium,Marshall,Conference USA,62,"[21, 28, 13, 0]",Morgan State,MEAC,0,"[0, 0, 0, 0]"
400869352,2016,2,regular,2016-09-10T23:00:00.000Z,1,0,0,Joe Aillet Stadium,Louisiana Tech,Conference USA,53,"[12, 7, 20, 14]",South Carolina State,MEAC,24,"[0, 10, 0, 14]"
400869354,2016,2,regular,2016-09-10T23:00:00.000Z,1,0,0,DATCU Stadium,North Texas,Conference USA,41,"[7, 17, 10, 7]",Bethune-Cookman,MEAC,20,"[7, 0, 6, 7]"
