id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,venue,homeTeam,homeConference,homePoints,homeLineScores,awayTeam,awayConference,awayPoints,awayLineScores
312440098,2011,1,regular,2011-09-02T01:15:00.000Z,1,1,0,Nissan Stadium,Western Kentucky,Sun Belt,3,"[3, 0, 0, 0]",Kentucky,SEC,14,"[0, 7, 0, 7]"
312440009,2011,1,regular,2011-09-02T02:00:00.000Z,1,0,0,Mountain America Stadium,Arizona State,Pac-12,48,"[14, 10, 17, 7]",UC Davis,Great West,14,"[0, 0, 0, 14]"
312450127,2011,1,regular,2011-09-02T23:30:00.000Z,1,0,0,Spartan Stadium,Michigan State,Big Ten,28,"[0, 14, 7, 7]",Youngstown State,MVFC,6,"[0, 6, 0, 0]"
312450239,2011,1,regular,2011-09-03T00:00:00.000Z,1,0,0,Floyd Casey Stadium,Baylor,Big 12,50,"[14, 20, 13, 3]",TCU,Mountain West,48,"[16, 7, 0, 25]"
312462294,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Kinnick Stadium,Iowa,Big Ten,34,"[3, 24, 7, 0]",Tennessee Tech,OVC,7,"[0, 0, 0, 7]"
312460002,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Jordan-Hare Stadium,Auburn,SEC,42,"[7, 7, 14, 14]",Utah State,Western Athletic,38,"[14, 7, 3, 14]"
312460194,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,42,"[7, 14, 7, 14]",Akron,Mid-American,0,"[0, 0, 0, 0]"
312460142,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Memorial Stadium,Missouri,Big 12,17,"[7, 3, 0, 7]",Miami (OH),Mid-American,6,"[0, 0, 6, 0]"
312460103,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,"Alumni Stadium (Chestnut Hill, MA)",Boston College,ACC,17,"[3, 7, 0, 7]",Northwestern,Big Ten,24,"[3, 7, 7, 7]"
312462509,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Ross-Ade Stadium,Purdue,Big Ten,27,"[3, 7, 0, 17]",Middle Tennessee,Sun Belt,24,"[7, 7, 0, 10]"
312460213,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Beaver Stadium,Penn State,Big Ten,41,"[14, 14, 6, 7]",Indiana State,MVFC,7,"[0, 0, 0, 7]"
312460041,2011,1,regular,2011-09-03T16:00:00.000Z,1,0,0,Pratt & Whitney Stadium,UConn,Big East,35,"[7, 14, 14, 0]",Fordham,Patriot,3,"[0, 0, 3, 0]"
312460333,2011,1,regular,2011-09-03T16:20:00.000Z,1,0,0,Bryant-Denny Stadium,Alabama,SEC,48,"[21, 3, 14, 10]",Kent State,Mid-American,7,"[0, 0, 7, 0]"
312460259,2011,1,regular,2011-09-03T16:30:00.000Z,1,0,0,Lane Stadium,Virginia Tech,ACC,66,"[17, 21, 21, 7]",App State,Southern,13,"[0, 0, 6, 7]"
312462655,2011,1,regular,2011-09-03T17:30:00.000Z,1,1,0,Caesars Superdome,Tulane,Conference USA,47,"[17, 14, 9, 7]",SE Louisiana,Southland,33,"[7, 14, 3, 9]"
312462005,2011,1,regular,2011-09-03T18:00:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,37,"[14, 16, 7, 0]",South Dakota,Great West,20,"[0, 7, 0, 13]"
312460356,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Champaign, IL)",Illinois,Big Ten,33,"[7, 10, 13, 3]",Arkansas State,Sun Belt,15,"[0, 8, 0, 7]"
312460087,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Notre Dame Stadium,Notre Dame,FBS Independents,20,"[0, 0, 7, 13]",South Florida,Big East,23,"[13, 3, 0, 7]"
312460153,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Kenan Stadium,North Carolina,ACC,42,"[14, 14, 0, 14]",James Madison,CAA,10,"[0, 7, 3, 0]"
312460130,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,34,"[0, 20, 14]",Western Michigan,Mid-American,10,"[7, 3, 0]"
312460030,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Los Angeles Memorial Coliseum,USC,Pac-12,19,"[6, 13, 0, 0]",Minnesota,Big Ten,17,"[0, 3, 7, 7]"
312460052,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Doak Campbell Stadium,Florida State,ACC,34,"[7, 10, 7, 10]",UL Monroe,Sun Belt,0,"[0, 0, 0, 0]"
312460228,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Clemson, SC)",Clemson,ACC,43,"[13, 0, 13, 17]",Troy,Sun Belt,19,"[6, 10, 0, 3]"
312460248,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Robertson Stadium,Houston,Conference USA,38,"[10, 21, 0, 7]",UCLA,Pac-12,34,"[0, 14, 14, 6]"
312462426,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,Navy-Marine Corps Memorial Stadium,Navy,FBS Independents,40,"[13, 6, 7, 14]",Delaware,CAA,17,"[0, 7, 3, 7]"
312460158,2011,1,regular,2011-09-03T19:30:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,40,"[10, 13, 17, 0]",Chattanooga,Southern,7,"[0, 0, 7, 0]"
312460204,2011,1,regular,2011-09-03T20:00:00.000Z,1,0,0,Reser Stadium,Oregon State,Pac-12,28,"[0, 3, 3, 15, 7]",Sacramento State,Big Sky,29,"[0, 14, 7, 0, 8]"
312460145,2011,1,regular,2011-09-03T20:45:00.000Z,1,0,0,Vaught-Hemingway Stadium,Ole Miss,SEC,13,"[0, 3, 7, 3]",BYU,FBS Independents,14,"[0, 0, 0, 14]"
312460265,2011,1,regular,2011-09-03T21:00:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,64,"[23, 17, 21, 3]",Idaho State,Big Sky,21,"[0, 0, 21, 0]"
312460024,2011,1,regular,2011-09-03T21:00:00.000Z,1,0,0,Stanford Stadium,Stanford,Pac-12,57,"[10, 17, 16, 14]",San José State,Western Athletic,3,"[0, 3, 0, 0]"
312460258,2011,1,regular,2011-09-03T22:00:00.000Z,1,0,0,Scott Stadium,Virginia,ACC,40,"[3, 10, 17, 10]",William & Mary,CAA,3,"[0, 0, 0, 3]"
312460152,2011,1,regular,2011-09-03T22:00:00.000Z,1,0,0,Carter-Finley Stadium,NC State,ACC,43,"[3, 13, 14, 13]",Liberty,Big South,21,"[0, 7, 11, 3]"
312460167,2011,1,regular,2011-09-03T22:00:00.000Z,1,0,1,University Stadium (NM),New Mexico,Mountain West,10,"[0, 10, 0, 0]",Colorado State,Mountain West,14,"[0, 7, 0, 7]"
312460221,2011,1,regular,2011-09-03T22:00:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,Big East,35,"[7, 0, 14, 14]",Buffalo,Mid-American,16,"[0, 3, 7, 6]"
312462633,2011,1,regular,2011-09-03T22:00:00.000Z,1,0,0,Neyland Stadium,Tennessee,SEC,42,"[14, 14, 7, 7]",Montana,Big Sky,16,"[0, 7, 2, 7]"
312462050,2011,1,regular,2011-09-03T23:00:00.000Z,1,1,0,,Ball State,Mid-American,27,"[0, 14, 10, 3]",Indiana,Big Ten,20,"[7, 10, 0, 3]"
312462306,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Bill Snyder Family Stadium,Kansas State,Big 12,10,"[0, 0, 0, 10]",Eastern Kentucky,OVC,7,"[0, 0, 7, 0]"
312460264,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,30,"[7, 13, 7, 3]",Eastern Washington,Big Sky,27,"[10, 3, 7, 7]"
312462579,2011,1,regular,2011-09-03T23:00:00.000Z,1,1,0,,South Carolina,SEC,56,"[0, 14, 28, 14]",East Carolina,Conference USA,37,"[7, 17, 7, 6]"
312460057,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Ben Hill Griffin Stadium,Florida,SEC,41,"[10, 14, 7, 10]",Florida Atlantic,Sun Belt,3,"[0, 3, 0, 0]"
312460066,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Jack Trice Stadium,Iowa State,Big 12,20,"[0, 7, 0, 13]",Northern Iowa,MVFC,19,"[3, 3, 7, 6]"
312462305,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,42,"[7, 14, 7, 14]",McNeese,Southland,24,"[0, 3, 13, 8]"
312462641,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Jones AT&T Stadium,Texas Tech,Big 12,50,"[9, 0, 20, 21]",Texas State,FCS Independents,10,"[10, 0, 0, 0]"
312460008,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Razorback Stadium,Arkansas,SEC,51,"[20, 10, 14, 7]",Missouri State,MVFC,7,"[0, 0, 7, 0]"
312462132,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Nippert Stadium,Cincinnati,Big East,72,"[20, 21, 10, 21]",Austin Peay,OVC,10,"[0, 0, 3, 7]"
312460150,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Wallace Wade Stadium,Duke,ACC,21,"[0, 7, 14, 0]",Richmond,CAA,23,"[0, 10, 7, 6]"
312462116,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,FBC Mortgage Stadium,UCF,Conference USA,62,"[14, 21, 14, 13]",Charleston Southern,Big South,0,"[0, 0, 0, 0]"
312460197,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Boone Pickens Stadium,Oklahoma State,Big 12,61,"[10, 24, 10, 17]",Louisiana,Sun Belt,34,"[3, 7, 10, 14]"
312460025,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,,California,Pac-12,36,"[19, 0, 14, 3]",Fresno State,Western Athletic,21,"[7, 7, 0, 7]"
312462459,2011,1,regular,2011-09-03T23:00:00.000Z,1,0,0,Huskie Stadium,Northern Illinois,Mid-American,49,"[14, 21, 14, 0]",Army,FBS Independents,26,"[6, 0, 0, 20]"
312460238,2011,1,regular,2011-09-03T23:30:00.000Z,1,0,0,FirstBank Stadium,Vanderbilt,SEC,45,"[7, 14, 3, 21]",Elon,Southern,14,"[0, 7, 7, 0]"
312460251,2011,1,regular,2011-09-04T00:00:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,34,"[3, 10, 7, 14]",Rice,Conference USA,9,"[3, 3, 3, 0]"
312460201,2011,1,regular,2011-09-04T00:00:00.000Z,1,0,0,"Memorial Stadium (Norman, OK)",Oklahoma,Big 12,47,"[10, 20, 14, 3]",Tulsa,Conference USA,14,"[0, 7, 0, 7]"
312460099,2011,1,regular,2011-09-04T00:00:00.000Z,1,1,0,,LSU,SEC,40,"[3, 13, 14, 10]",Oregon,Pac-12,27,"[6, 7, 0, 14]"
312460061,2011,1,regular,2011-09-04T00:00:00.000Z,1,0,0,Georgia Dome,Georgia,SEC,21,"[7, 0, 7, 7]",Boise State,Mountain West,35,"[7, 7, 14, 7]"
312460166,2011,1,regular,2011-09-04T00:00:00.000Z,1,0,0,Aggie Memorial Stadium,New Mexico State,Western Athletic,24,"[7, 0, 10, 7]",Ohio,Mid-American,44,"[7, 16, 21, 0]"
312462638,2011,1,regular,2011-09-04T01:00:00.000Z,1,0,0,Sun Bowl,UTEP,Conference USA,31,"[0, 3, 14, 7, 7]",Stony Brook,Big South,24,"[7, 3, 14, 0, 0]"
312462751,2011,1,regular,2011-09-04T01:00:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,35,"[14, 7, 7, 7]",Weber State,Big Sky,32,"[7, 12, 7, 6]"
312462572,2011,1,regular,2011-09-04T02:00:00.000Z,1,0,0,M. M. Roberts Stadium,Southern Miss,Conference USA,19,"[7, 0, 3, 9]",Louisiana Tech,Western Athletic,17,"[0, 0, 10, 7]"
312460021,2011,1,regular,2011-09-04T02:00:00.000Z,1,1,0,Qualcomm Stadium,San Diego State,Mountain West,49,"[14, 14, 7, 14]",Cal Poly,Great West,21,"[0, 14, 0, 7]"
312460012,2011,1,regular,2011-09-04T02:00:00.000Z,1,0,0,Arizona Stadium,Arizona,Pac-12,41,"[14, 0, 20, 7]",Northern Arizona,Big Sky,10,"[0, 10, 0, 0]"
312460062,2011,1,regular,2011-09-04T02:15:00.000Z,1,0,0,Aloha Stadium,Hawai'i,Western Athletic,34,"[3, 14, 7, 10]",Colorado,Pac-12,17,"[0, 0, 14, 3]"
312472199,2011,1,regular,2011-09-04T16:00:00.000Z,1,0,0,Rynearson Stadium,Eastern Michigan,Mid-American,41,"[3, 24, 7, 7]",Howard,MEAC,9,"[9, 0, 0, 0]"
312470277,2011,1,regular,2011-09-04T19:30:00.000Z,1,0,0,Milan Puskar Stadium,West Virginia,Big East,34,"[3, 17, 7, 7]",Marshall,Conference USA,13,"[7, 3, 3, 0]"
312470245,2011,1,regular,2011-09-04T23:30:00.000Z,1,0,0,Kyle Field,Texas A&M,Big 12,46,"[20, 13, 10, 3]",SMU,Conference USA,14,"[7, 7, 0, 0]"
312480120,2011,1,regular,2011-09-06T00:00:00.000Z,1,0,1,SECU Stadium,Maryland,ACC,32,"[7, 13, 3, 9]",Miami,ACC,24,"[0, 14, 7, 3]"
312510197,2011,2,regular,2011-09-09T00:00:00.000Z,1,0,0,Boone Pickens Stadium,Oklahoma State,Big 12,37,"[14, 7, 6, 10]",Arizona,Pac-12,14,"[0, 0, 7, 7]"
312520097,2011,2,regular,2011-09-09T23:00:00.000Z,1,0,0,L&N Federal Credit Union Stadium,Louisville,Big East,17,"[0, 10, 0, 7]",Florida International,Sun Belt,24,"[7, 14, 3, 0]"
312520009,2011,2,regular,2011-09-10T02:30:00.000Z,1,0,0,Mountain America Stadium,Arizona State,Pac-12,37,"[7, 9, 7, 7, 7]",Missouri,Big 12,30,"[3, 7, 6, 14, 0]"
312530349,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Michie Stadium,Army,FBS Independents,20,"[7, 7, 0, 6]",San Diego State,Mountain West,23,"[14, 0, 6, 3]"
312530356,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,"Memorial Stadium (Champaign, IL)",Illinois,Big Ten,56,"[21, 14, 14, 7]",South Dakota State,MVFC,3,"[0, 3, 0, 0]"
312530127,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Spartan Stadium,Michigan State,Big Ten,44,"[14, 13, 7, 10]",Florida Atlantic,Sun Belt,0,"[0, 0, 0, 0]"
312530066,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Jack Trice Stadium,Iowa State,Big 12,44,"[0, 10, 7, 7, 7, 7, 6]",Iowa,Big Ten,41,"[7, 3, 6, 8, 7, 7, 3]"
312530096,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Kroger Field,Kentucky,SEC,27,"[3, 3, 14, 7]",Central Michigan,Mid-American,13,"[10, 3, 0, 0]"
312530275,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Camp Randall Stadium,Wisconsin,Big Ten,35,"[7, 14, 7, 7]",Oregon State,Pac-12,0,"[0, 0, 0, 0]"
312530194,2011,2,regular,2011-09-10T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,27,"[7, 14, 6, 0]",Toledo,Mid-American,22,"[15, 0, 7, 0]"
312530002,2011,2,regular,2011-09-10T16:21:00.000Z,1,0,1,Jordan-Hare Stadium,Auburn,SEC,41,"[14, 17, 3, 7]",Mississippi State,SEC,34,"[14, 10, 3, 7]"
312530153,2011,2,regular,2011-09-10T16:30:00.000Z,1,0,0,Kenan Stadium,North Carolina,ACC,24,"[7, 10, 7, 0]",Rutgers,Big East,22,"[0, 12, 3, 7]"
312530277,2011,2,regular,2011-09-10T17:00:00.000Z,1,0,0,Milan Puskar Stadium,West Virginia,Big East,55,"[0, 10, 28, 17]",Norfolk State,MEAC,12,"[3, 9, 0, 0]"
312530221,2011,2,regular,2011-09-10T17:00:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,Big East,35,"[9, 11, 8, 7]",Maine,CAA,29,"[0, 7, 8, 14]"
312532199,2011,2,regular,2011-09-10T17:00:00.000Z,1,0,0,Rynearson Stadium,Eastern Michigan,Mid-American,14,"[7, 0, 7, 0]",Alabama State,SWAC,7,"[0, 0, 7, 0]"
312530036,2011,2,regular,2011-09-10T18:00:00.000Z,1,1,0,Sonny Lubick Field at Hughes Stadium,Colorado State,Mountain West,33,"[14, 14, 3, 2]",Northern Colorado,Big Sky,14,"[0, 0, 7, 7]"
312530151,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Dowdy-Ficklen Stadium,East Carolina,Conference USA,10,"[7, 0, 3, 0]",Virginia Tech,ACC,17,"[0, 3, 7, 7]"
312532005,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,1,Falcon Stadium,Air Force,Mountain West,19,"[0, 3, 6, 10]",TCU,Mountain West,35,"[14, 7, 14, 0]"
312532655,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,1,Caesars Superdome,Tulane,Conference USA,3,"[3, 0, 0, 0]",Tulsa,Conference USA,31,"[3, 7, 7, 14]"
312530038,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,1,Folsom Field,Colorado,Pac-12,33,"[3, 3, 14, 10, 3]",California,Pac-12,36,"[0, 16, 7, 7, 6]"
312530154,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,1,Allegacy Federal Credit Union Stadium,Wake Forest,ACC,34,"[10, 10, 14, 0]",NC State,ACC,27,"[0, 6, 14, 7]"
312530135,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Huntington Bank Stadium,Minnesota,Big Ten,21,"[7, 7, 0, 7]",New Mexico State,Western Athletic,28,"[7, 14, 7, 0]"
312530276,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,1,Joan C. Edwards Stadium,Marshall,Conference USA,26,"[3, 7, 14, 2]",Southern Miss,Conference USA,20,"[7, 10, 0, 3]"
312530242,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Rice Stadium,Rice,Conference USA,24,"[3, 14, 7, 0]",Purdue,Big Ten,22,"[7, 10, 2, 3]"
312530264,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,40,"[21, 7, 3, 9]",Hawai'i,Western Athletic,32,"[0, 14, 6, 12]"
312532633,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Neyland Stadium,Tennessee,SEC,45,"[14, 14, 14, 3]",Cincinnati,Big East,23,"[14, 0, 3, 6]"
312530228,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,"Memorial Stadium (Clemson, SC)",Clemson,ACC,35,"[13, 8, 7, 7]",Wofford,Southern,27,"[14, 7, 6, 0]"
312530077,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Ryan Field,Northwestern,Big Ten,42,"[14, 14, 7, 7]",Eastern Illinois,OVC,21,"[0, 7, 7, 7]"
312530213,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Beaver Stadium,Penn State,Big Ten,11,"[3, 0, 0, 8]",Alabama,SEC,27,"[7, 10, 3, 7]"
312530150,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Wallace Wade Stadium,Duke,ACC,14,"[0, 7, 0, 7]",Stanford,Pac-12,44,"[7, 10, 13, 14]"
312532483,2011,2,regular,2011-09-10T19:30:00.000Z,1,0,0,Autzen Stadium,Oregon,Pac-12,69,"[13, 28, 14, 14]",Nevada,Western Athletic,20,"[0, 7, 6, 7]"
312530061,2011,2,regular,2011-09-10T20:30:00.000Z,1,0,1,Sanford Stadium,Georgia,SEC,42,"[6, 7, 7, 22]",South Carolina,SEC,45,"[0, 14, 14, 17]"
312530183,2011,2,regular,2011-09-10T20:30:00.000Z,1,0,0,JMA Wireless Dome,Syracuse,Big East,21,"[7, 7, 0, 7]",Rhode Island,CAA,14,"[0, 7, 7, 0]"
312530070,2011,2,regular,2011-09-10T21:00:00.000Z,1,0,0,Kibbie Dome,Idaho,Western Athletic,44,"[0, 10, 14, 20]",North Dakota,Great West,14,"[0, 14, 0, 0]"
312530265,2011,2,regular,2011-09-10T21:00:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,59,"[14, 21, 10, 14]",UNLV,Mountain West,7,"[0, 0, 0, 7]"
312532084,2011,2,regular,2011-09-10T22:00:00.000Z,1,0,0,UB Stadium,Buffalo,Mid-American,35,"[7, 14, 14, 0]",Stony Brook,Big South,7,"[0, 7, 0, 0]"
312530145,2011,2,regular,2011-09-10T22:00:00.000Z,1,0,0,Vaught-Hemingway Stadium,Ole Miss,SEC,42,"[21, 7, 7, 7]",Southern Illinois,MVFC,24,"[3, 7, 7, 7]"
312530052,2011,2,regular,2011-09-10T22:00:00.000Z,1,0,0,Doak Campbell Stadium,Florida State,ACC,62,"[17, 17, 14, 14]",Charleston Southern,Big South,10,"[0, 0, 7, 3]"
312532751,2011,2,regular,2011-09-10T22:00:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,45,"[14, 3, 14, 14]",Texas State,FCS Independents,10,"[3, 7, 0, 0]"
312532006,2011,2,regular,2011-09-10T22:00:00.000Z,1,0,1,InfoCision Stadium,Akron,Mid-American,3,"[3, 0, 0, 0]",Temple,Mid-American,41,"[7, 21, 3, 10]"
312530098,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Houchens Industries-L.T. Smith Stadium,Western Kentucky,Sun Belt,14,"[0, 7, 7, 0]",Navy,FBS Independents,40,"[13, 14, 6, 7]"
312530084,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,"Memorial Stadium (Bloomington, IN)",Indiana,Big Ten,31,"[0, 3, 7, 21]",Virginia,ACC,34,"[3, 13, 7, 11]"
312532567,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,1,Gerald J. Ford Stadium,SMU,Conference USA,28,"[14, 7, 0, 7]",UTEP,Conference USA,17,"[10, 0, 7, 0]"
312532032,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Centennial Bank Stadium,Arkansas State,Sun Belt,47,"[10, 20, 17, 0]",Memphis,Conference USA,3,"[0, 3, 0, 0]"
312532305,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,45,"[7, 14, 14, 10]",Northern Illinois,Mid-American,42,"[7, 14, 14, 7]"
312532309,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Dix Stadium,Kent State,Mid-American,12,"[7, 0, 5, 0]",Louisiana,Sun Belt,20,"[7, 10, 0, 3]"
312532393,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,"Johnny ""Red"" Floyd Stadium",Middle Tennessee,Sun Belt,21,"[0, 7, 0, 14]",Georgia Tech,ACC,49,"[21, 7, 14, 7]"
312530249,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,DATCU Stadium,North Texas,Sun Belt,23,"[7, 10, 0, 6]",Houston,Conference USA,48,"[17, 3, 21, 7]"
312530008,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,,Arkansas,SEC,52,"[14, 17, 7, 14]",New Mexico,Mountain West,3,"[3, 0, 0, 0]"
312532711,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Waldo Stadium,Western Michigan,Mid-American,38,"[7, 21, 7, 3]",Nicholls,Southland,7,"[0, 7, 0, 0]"
312532348,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Joe Aillet Stadium,Louisiana Tech,Western Athletic,48,"[14, 7, 14, 7, 6]",Central Arkansas,Southland,42,"[10, 7, 10, 15, 0]"
312530158,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,42,"[7, 7, 7, 21]",Fresno State,Western Athletic,29,"[14, 3, 3, 9]"
312530057,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Ben Hill Griffin Stadium,Florida,SEC,39,"[13, 12, 14, 0]",UAB,Conference USA,0,"[0, 0, 0, 0]"
312530058,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Raymond James Stadium,South Florida,Big East,37,"[10, 20, 7, 0]",Ball State,Mid-American,7,"[0, 0, 0, 7]"
312530251,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,17,"[0, 3, 7, 7]",BYU,FBS Independents,16,"[6, 7, 3, 0]"
312532433,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Malone Stadium,UL Monroe,Sun Belt,35,"[14, 14, 0, 7]",Grambling,SWAC,7,"[7, 0, 0, 0]"
312530189,2011,2,regular,2011-09-10T23:00:00.000Z,1,0,0,Doyt L. Perry Stadium,Bowling Green,Mid-American,58,"[28, 7, 14, 9]",Morgan State,MEAC,13,"[7, 3, 3, 0]"
