id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,venue,homeTeam,homeConference,homePoints,homeLineScores,awayTeam,awayConference,awayPoints,awayLineScores
401112238,2019,1,regular,2019-08-31T16:00:00.000Z,1,0,0,"Memorial Stadium (Lincoln, NE)",Nebraska,Big Ten,35,"[7, 7, 14, 7]",South Alabama,Sun Belt,21,"[7, 0, 14, 0]"
401112251,2019,1,regular,2019-08-31T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,45,"[28, 0, 7, 10]",Florida Atlantic,Conference USA,21,"[0, 3, 3, 15]"
401110724,2019,1,regular,2019-08-31T16:00:00.000Z,1,0,0,Kroger Field,Kentucky,SEC,38,"[0, 14, 10, 14]",Toledo,Mid-American,24,"[7, 7, 3, 7]"
401112096,2019,1,regular,2019-08-31T16:00:00.000Z,1,0,0,Memorial Stadium,Kansas,Big 12,24,"[7, 3, 6, 8]",Indiana State,MVFC,17,"[0, 3, 0, 14]"
401112143,2019,1,regular,2019-08-31T18:00:00.000Z,1,0,0,Milan Puskar Stadium,West Virginia,Big 12,20,"[0, 3, 7, 10]",James Madison,CAA,13,"[7, 0, 3, 3]"
401119259,2019,1,regular,2019-08-31T18:00:00.000Z,1,0,0,Peden Stadium,Ohio,Mid-American,41,"[7, 10, 17, 7]",Rhode Island,CAA,20,"[0, 6, 7, 7]"
401117859,2019,1,regular,2019-08-31T19:00:00.000Z,1,0,0,Lincoln Financial Field,Temple,American Athletic,56,"[21, 14, 7, 14]",Bucknell,Patriot,12,"[0, 9, 3, 0]"
401114233,2019,1,regular,2019-08-31T19:00:00.000Z,1,0,0,Husky Stadium,Washington,Pac-12,47,"[21, 7, 14, 5]",Eastern Washington,Big Sky,14,"[0, 7, 0, 7]"
401110730,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Neyland Stadium,Tennessee,SEC,30,"[14, 3, 3, 10]",Georgia State,Sun Belt,38,"[7, 7, 7, 17]"
401119256,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Brooks Stadium (SC),Coastal Carolina,Sun Belt,23,"[10, 3, 0, 10]",Eastern Michigan,Mid-American,30,"[0, 7, 16, 7]"
401121934,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Kidd Brewer Stadium,App State,Sun Belt,42,"[7, 7, 14, 14]",East Tennessee State,Southern,7,"[0, 0, 7, 0]"
401110720,2019,1,regular,2019-08-31T19:30:00.000Z,1,1,0,Mercedes-Benz Stadium,Alabama,SEC,42,"[0, 14, 21, 7]",Duke,ACC,3,"[0, 3, 0, 0]"
401117857,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Navy-Marine Corps Memorial Stadium,Navy,American Athletic,45,"[10, 14, 14, 7]",Holy Cross,Patriot,7,"[0, 7, 0, 0]"
401112257,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Beaver Stadium,Penn State,Big Ten,79,"[20, 24, 14, 21]",Idaho,Big Sky,7,"[0, 0, 0, 7]"
401110729,2019,1,regular,2019-08-31T19:30:00.000Z,1,1,0,Bank of America Stadium,North Carolina,ACC,24,"[3, 3, 3, 15]",South Carolina,SEC,20,"[10, 3, 7, 0]"
401117494,2019,1,regular,2019-08-31T19:30:00.000Z,1,0,0,Falcon Stadium,Air Force,Mountain West,48,"[7, 28, 13, 0]",Colgate,Patriot,7,"[0, 0, 7, 0]"
401110721,2019,1,regular,2019-08-31T20:00:00.000Z,1,0,0,Razorback Stadium,Arkansas,SEC,20,"[10, 0, 7, 3]",Portland State,Big Sky,13,"[3, 3, 0, 7]"
401112435,2019,1,regular,2019-08-31T20:00:00.000Z,1,0,1,"Alumni Stadium (Chestnut Hill, MA)",Boston College,ACC,35,"[7, 21, 0, 7]",Virginia Tech,ACC,28,"[7, 7, 7, 7]"
401112139,2019,1,regular,2019-08-31T20:00:00.000Z,1,0,0,Jones AT&T Stadium,Texas Tech,Big 12,45,"[14, 14, 3, 14]",Montana State,Big Sky,10,"[0, 7, 0, 3]"
401112245,2019,1,regular,2019-08-31T20:00:00.000Z,1,0,0,Stanford Stadium,Stanford,Pac-12,17,"[0, 10, 0, 7]",Northwestern,Big Ten,7,"[0, 0, 0, 7]"
401121935,2019,1,regular,2019-08-31T22:00:00.000Z,1,0,0,Veterans Memorial Stadium (AL),Troy,Sun Belt,43,"[17, 3, 16, 7]",Campbell,Big South,14,"[7, 0, 0, 7]"
401114245,2019,1,regular,2019-08-31T22:00:00.000Z,1,0,0,Alamodome,UTSA,Conference USA,35,"[7, 14, 7, 7]",Incarnate Word,Southland,7,"[0, 7, 0, 0]"
401112434,2019,1,regular,2019-08-31T22:00:00.000Z,1,0,0,Williams Stadium (VA),Liberty,FBS Independents,0,"[0, 0, 0, 0]",Syracuse,ACC,24,"[3, 7, 7, 7]"
401117495,2019,1,regular,2019-08-31T22:00:00.000Z,1,0,0,University Stadium (NM),New Mexico,Mountain West,39,"[13, 9, 10, 7]",Sam Houston,Southland,31,"[0, 16, 7, 8]"
401114174,2019,1,regular,2019-08-31T22:30:00.000Z,1,0,0,California Memorial Stadium,California,Pac-12,27,"[0, 13, 7, 7]",UC Davis,Big Sky,13,"[10, 0, 3, 0]"
401114240,2019,1,regular,2019-08-31T22:30:00.000Z,1,0,0,Joan C. Edwards Stadium,Marshall,Conference USA,56,"[14, 21, 14, 7]",VMI,Southern,17,"[0, 7, 0, 10]"
401119257,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,Huskie Stadium,Northern Illinois,Mid-American,24,"[3, 0, 7, 14]",Illinois State,MVFC,10,"[0, 3, 0, 7]"
401117858,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,Centennial Bank Stadium,Arkansas State,Sun Belt,30,"[7, 2, 14, 7]",SMU,American Athletic,37,"[3, 13, 14, 7]"
401114242,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,S.B. Ballard Stadium,Old Dominion,Conference USA,24,"[14, 0, 3, 7]",Norfolk State,MEAC,21,"[0, 6, 0, 15]"
401119258,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,Waldo Stadium,Western Michigan,Mid-American,48,"[21, 10, 14, 3]",Monmouth,Big South,13,"[0, 7, 6, 0]"
401112106,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,Bill Snyder Family Stadium,Kansas State,Big 12,49,"[14, 14, 0, 21]",Nicholls,Southland,14,"[0, 0, 7, 7]"
401112073,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,McLane Stadium,Baylor,Big 12,56,"[14, 21, 14, 7]",Stephen F. Austin,Southland,17,"[7, 0, 0, 10]"
401114243,2019,1,regular,2019-08-31T23:00:00.000Z,1,0,0,M. M. Roberts Stadium,Southern Miss,Conference USA,38,"[10, 3, 15, 10]",Alcorn State,SWAC,10,"[0, 0, 10, 0]"
401112191,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,0,Kinnick Stadium,Iowa,Big Ten,38,"[3, 7, 14, 14]",Miami (OH),Mid-American,14,"[0, 7, 0, 7]"
401114241,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,0,DATCU Stadium,North Texas,Conference USA,51,"[17, 21, 10, 3]",Abilene Christian,Southland,31,"[0, 10, 7, 14]"
401110728,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,0,War Memorial Stadium,Wyoming,Mountain West,37,"[0, 27, 7, 3]",Missouri,SEC,31,"[14, 3, 0, 14]"
401110722,2019,1,regular,2019-08-31T23:30:00.000Z,1,1,0,AT&T Stadium,Auburn,SEC,27,"[3, 3, 7, 14]",Oregon,Pac-12,21,"[14, 0, 7, 0]"
401112222,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,40,"[10, 17, 6, 7]",Middle Tennessee,Conference USA,21,"[7, 7, 0, 7]"
401110732,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,1,FirstBank Stadium,Vanderbilt,SEC,6,"[0, 6, 0, 0]",Georgia,SEC,30,"[14, 7, 3, 6]"
401112433,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,1,Acrisure Stadium,Pittsburgh,ACC,14,"[0, 14, 0, 0]",Virginia,ACC,30,"[10, 3, 10, 7]"
401110725,2019,1,regular,2019-08-31T23:30:00.000Z,1,0,0,Tiger Stadium (LA),LSU,SEC,55,"[21, 21, 10, 3]",Georgia Southern,Sun Belt,3,"[0, 3, 0, 0]"
401114244,2019,1,regular,2019-09-01T00:00:00.000Z,1,0,0,Sun Bowl,UTEP,Conference USA,36,"[3, 17, 13, 3]",Houston Christian,Southland,34,"[0, 17, 11, 6]"
401112135,2019,1,regular,2019-09-01T00:00:00.000Z,1,0,0,DKR-Texas Memorial Stadium,Texas,Big 12,45,"[7, 17, 14, 7]",Louisiana Tech,Conference USA,14,"[0, 0, 0, 14]"
401112129,2019,1,regular,2019-09-01T00:00:00.000Z,1,0,0,Amon G. Carter Stadium,TCU,Big 12,39,"[10, 6, 13, 10]",Arkansas-Pine Bluff,SWAC,7,"[0, 0, 7, 0]"
401128468,2019,1,regular,2019-09-01T00:00:00.000Z,1,0,0,Malone Stadium,UL Monroe,Sun Belt,31,"[7, 10, 7, 7]",Grambling,SWAC,9,"[6, 3, 0, 0]"
401117496,2019,1,regular,2019-09-01T01:00:00.000Z,1,0,0,Qualcomm Stadium,San Diego State,Mountain West,6,"[0, 3, 0, 3]",Weber State,Big Sky,0,"[0, 0, 0, 0]"
401114228,2019,1,regular,2019-09-01T02:00:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,58,"[14, 21, 13, 10]",New Mexico State,FBS Independents,7,"[7, 0, 0, 0]"
401117497,2019,1,regular,2019-09-01T02:00:00.000Z,1,0,0,Sam Boyd Stadium,UNLV,Mountain West,56,"[7, 28, 21, 0]",Southern Utah,Big Sky,23,"[0, 7, 0, 16]"
401114218,2019,1,regular,2019-09-01T02:30:00.000Z,1,0,0,Los Angeles Memorial Coliseum,USC,Pac-12,31,"[14, 3, 14, 0]",Fresno State,Mountain West,23,"[3, 7, 3, 10]"
401112114,2019,1,regular,2019-09-01T23:30:00.000Z,1,0,0,"Memorial Stadium (Norman, OK)",Oklahoma,Big 12,49,"[7, 14, 21, 7]",Houston,American Athletic,31,"[0, 10, 7, 14]"
401112436,2019,1,regular,2019-09-03T00:00:00.000Z,1,0,0,L&N Federal Credit Union Stadium,Louisville,ACC,17,"[14, 0, 0, 3]",Notre Dame,FBS Independents,35,"[14, 7, 7, 7]"
401112447,2019,2,regular,2019-09-07T00:00:00.000Z,1,0,0,Rice Stadium,Rice,Conference USA,21,"[14, 0, 0, 7]",Wake Forest,ACC,41,"[14, 10, 10, 7]"
401112437,2019,2,regular,2019-09-07T00:00:00.000Z,1,0,0,Scott Stadium,Virginia,ACC,52,"[21, 14, 7, 10]",William & Mary,CAA,17,"[0, 3, 7, 7]"
401114251,2019,2,regular,2019-09-07T01:00:00.000Z,1,0,0,Albertsons Stadium,Boise State,Mountain West,14,"[0, 7, 7, 0]",Marshall,Conference USA,7,"[7, 0, 0, 0]"
401114154,2019,2,regular,2019-09-07T02:00:00.000Z,1,0,0,Mountain America Stadium,Arizona State,Pac-12,19,"[0, 3, 6, 10]",Sacramento State,Big Sky,7,"[0, 0, 0, 7]"
401112445,2019,2,regular,2019-09-07T15:00:00.000Z,1,0,0,Acrisure Stadium,Pittsburgh,ACC,20,"[3, 14, 3, 0]",Ohio,Mid-American,10,"[0, 3, 7, 0]"
401112192,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,1,Kinnick Stadium,Iowa,Big Ten,30,"[7, 13, 7, 3]",Rutgers,Big Ten,0,"[0, 0, 0, 0]"
401117862,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Simmons Bank Liberty Stadium,Memphis,American Athletic,55,"[17, 10, 21, 7]",Southern,SWAC,24,"[7, 10, 7, 0]"
401114254,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,InfoCision Stadium,Akron,Mid-American,20,"[6, 0, 0, 14]",UAB,Conference USA,31,"[7, 10, 14, 0]"
401119261,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Dix Stadium,Kent State,Mid-American,26,"[3, 7, 7, 6, 3]",Kennesaw State,Big South,23,"[3, 13, 0, 7, 0]"
401110781,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Memorial Stadium,Missouri,SEC,38,"[10, 21, 0, 7]",West Virginia,Big 12,7,"[0, 0, 0, 7]"
401112223,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Michigan Stadium,Michigan,Big Ten,24,"[7, 0, 7, 0, 7, 3]",Army,FBS Independents,21,"[7, 7, 0, 0, 7, 0]"
401110782,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Williams-Brice Stadium,South Carolina,SEC,72,"[21, 23, 7, 21]",Charleston Southern,Big South,10,"[3, 0, 0, 7]"
401110785,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Ross-Ade Stadium,Purdue,Big Ten,42,"[7, 7, 14, 14]",Vanderbilt,SEC,24,"[7, 3, 0, 14]"
401112107,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Bill Snyder Family Stadium,Kansas State,Big 12,52,"[17, 21, 7, 7]",Bowling Green,Mid-American,0,"[0, 0, 0, 0]"
401112252,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Ohio Stadium,Ohio State,Big Ten,42,"[7, 21, 7, 7]",Cincinnati,American Athletic,0,"[0, 0, 0, 0]"
401112446,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,Lane Stadium,Virginia Tech,ACC,31,"[10, 7, 7, 7]",Old Dominion,Conference USA,17,"[3, 0, 7, 7]"
401112202,2019,2,regular,2019-09-07T16:00:00.000Z,1,0,0,SECU Stadium,Maryland,Big Ten,63,"[21, 21, 7, 14]",Syracuse,ACC,20,"[7, 6, 7, 0]"
401112444,2019,2,regular,2019-09-07T16:30:00.000Z,1,0,0,Carter-Finley Stadium,NC State,ACC,41,"[3, 21, 10, 7]",Western Carolina,Southern,0,"[0, 0, 0, 0]"
401114224,2019,2,regular,2019-09-07T17:00:00.000Z,1,0,0,Rice-Eccles Stadium,Utah,Pac-12,35,"[0, 21, 7, 7]",Northern Illinois,Mid-American,17,"[7, 10, 0, 0]"
401119260,2019,2,regular,2019-09-07T18:00:00.000Z,1,0,0,Scheumann Stadium,Ball State,Mid-American,57,"[14, 14, 22, 7]",Fordham,Patriot,29,"[14, 0, 15, 0]"
401112441,2019,2,regular,2019-09-07T18:00:00.000Z,1,0,0,Bobby Dodd Stadium,Georgia Tech,ACC,14,"[0, 14, 0, 0]",South Florida,American Athletic,10,"[3, 0, 0, 7]"
401119262,2019,2,regular,2019-09-07T18:30:00.000Z,1,0,0,Yager Stadium,Miami (OH),Mid-American,48,"[10, 31, 0, 7]",Tennessee Tech,OVC,17,"[3, 0, 0, 14]"
401114247,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Kidd Brewer Stadium,App State,Sun Belt,56,"[14, 14, 14, 14]",Charlotte,Conference USA,41,"[6, 7, 15, 13]"
401112146,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Pratt & Whitney Stadium,UConn,American Athletic,23,"[10, 3, 7, 3]",Illinois,Big Ten,31,"[0, 24, 7, 0]"
401114250,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Joe Aillet Stadium,Louisiana Tech,Conference USA,20,"[7, 13, 0, 0]",Grambling,SWAC,14,"[0, 0, 7, 7]"
401110784,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,"Memorial Stadium (Clemson, SC)",Clemson,ACC,24,"[0, 17, 7, 0]",Texas A&M,SEC,10,"[0, 3, 0, 7]"
401114354,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Warren McGuirk Alumni Stadium,Massachusetts,FBS Independents,20,"[6, 7, 0, 7]",Southern Illinois,MVFC,45,"[0, 17, 14, 14]"
401112438,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,"Alumni Stadium (Chestnut Hill, MA)",Boston College,ACC,45,"[21, 14, 10, 0]",Richmond,CAA,13,"[0, 10, 0, 3]"
401112268,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Camp Randall Stadium,Wisconsin,Big Ten,61,"[16, 28, 10, 7]",Central Michigan,Mid-American,0,"[0, 0, 0, 0]"
401112158,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,"Memorial Stadium (Bloomington, IN)",Indiana,Big Ten,52,"[21, 14, 7, 10]",Eastern Illinois,OVC,0,"[0, 0, 0, 0]"
401112239,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Folsom Field,Colorado,Pac-12,34,"[0, 0, 7, 24, 3]",Nebraska,Big Ten,31,"[7, 10, 0, 14, 0]"
401110780,2019,2,regular,2019-09-07T19:30:00.000Z,1,0,0,Davis Wade Stadium,Mississippi State,SEC,38,"[7, 14, 7, 10]",Southern Miss,Conference USA,15,"[0, 0, 7, 8]"
401110776,2019,2,regular,2019-09-07T20:00:00.000Z,1,0,0,Sanford Stadium,Georgia,SEC,63,"[7, 35, 7, 14]",Murray State,OVC,17,"[7, 0, 10, 0]"
401117498,2019,2,regular,2019-09-07T20:00:00.000Z,1,0,0,Canvas Stadium,Colorado State,Mountain West,38,"[14, 14, 7, 3]",Western Illinois,MVFC,13,"[3, 3, 0, 7]"
401110773,2019,2,regular,2019-09-07T20:00:00.000Z,1,0,0,Bryant-Denny Stadium,Alabama,SEC,62,"[21, 17, 24, 0]",New Mexico State,FBS Independents,10,"[0, 0, 7, 3]"
401112074,2019,2,regular,2019-09-07T20:00:00.000Z,1,0,0,McLane Stadium,Baylor,Big 12,63,"[14, 21, 14, 14]",UTSA,Conference USA,14,"[0, 0, 7, 7]"
401114214,2019,2,regular,2019-09-07T20:15:00.000Z,1,0,0,Rose Bowl,UCLA,Pac-12,14,"[7, 0, 7, 0]",San Diego State,Mountain West,23,"[10, 0, 10, 3]"
401112440,2019,2,regular,2019-09-07T21:00:00.000Z,1,0,0,Doak Campbell Stadium,Florida State,ACC,45,"[14, 10, 0, 14, 7]",UL Monroe,Sun Belt,44,"[0, 7, 14, 17, 6]"
401114229,2019,2,regular,2019-09-07T21:00:00.000Z,1,0,0,Gesa Field,Washington State,Pac-12,59,"[14, 10, 21, 14]",Northern Colorado,Big Sky,17,"[7, 3, 0, 7]"
401117860,2019,2,regular,2019-09-07T22:00:00.000Z,1,0,0,Dowdy-Ficklen Stadium,East Carolina,American Athletic,48,"[17, 14, 7, 10]",Gardner-Webb,Big South,9,"[0, 7, 2, 0]"
401121936,2019,2,regular,2019-09-07T22:00:00.000Z,1,0,0,Allen E. Paulson Stadium,Georgia Southern,Sun Belt,26,"[0, 10, 6, 10]",Maine,CAA,18,"[3, 0, 0, 15]"
401112439,2019,2,regular,2019-09-07T22:00:00.000Z,1,0,0,Wallace Wade Stadium,Duke,ACC,45,"[7, 21, 10, 7]",North Carolina A&T,MEAC,13,"[3, 7, 3, 0]"
401121937,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,Center Parc Stadium,Georgia State,Sun Belt,48,"[3, 14, 21, 10]",Furman,Southern,42,"[13, 7, 8, 14]"
401112115,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,"Memorial Stadium (Norman, OK)",Oklahoma,Big 12,70,"[14, 14, 28, 14]",South Dakota,MVFC,14,"[0, 0, 14, 0]"
401114252,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,"Johnny ""Red"" Floyd Stadium",Middle Tennessee,Conference USA,45,"[0, 10, 14, 21]",Tennessee State,OVC,26,"[6, 0, 13, 7]"
401121938,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,Ladd Peebles Stadium,South Alabama,Sun Belt,37,"[13, 6, 8, 10]",Jackson State,SWAC,14,"[7, 0, 0, 7]"
401114248,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,1,FIU Stadium,Florida International,Conference USA,14,"[7, 0, 7, 0]",Western Kentucky,Conference USA,20,"[7, 7, 3, 3]"
401110783,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,Neyland Stadium,Tennessee,SEC,26,"[7, 6, 0, 3, 7, 3]",BYU,FBS Independents,29,"[3, 0, 7, 6, 7, 6]"
401112442,2019,2,regular,2019-09-07T23:00:00.000Z,1,0,0,L&N Federal Credit Union Stadium,Louisville,ACC,42,"[14, 0, 14, 14]",Eastern Kentucky,OVC,0,"[0, 0, 0, 0]"
