season,seasonType,week,poll,rank,team,conference,points
2023,regular,11,Playoff Committee Rankings,18,Utah,Pac-12,0
2023,regular,11,Playoff Committee Rankings,19,LSU,SEC,0
2023,regular,11,Playoff Committee Rankings,20,Notre Dame,FBS Independents,0
2023,regular,11,Playoff Committee Rankings,21,Arizona,Pac-12,0
2023,regular,11,Playoff Committee Rankings,22,Iowa,Big Ten,0
2023,regular,11,Playoff Committee Rankings,23,Tulane,American Athletic,0
2023,regular,11,Playoff Committee Rankings,24,North Carolina,ACC,0
2023,regular,11,Playoff Committee Rankings,25,Kansas State,Big 12,0
2023,regular,12,AFCA Division II Coaches Poll,1,Colorado School Of Mines,Rocky Mountain,723
2023,regular,12,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,679
2023,regular,12,AFCA Division II Coaches Poll,3,Harding University,Great American,668
2023,regular,12,AFCA Division II Coaches Poll,4,Benedict College,SIAC,629
2023,regular,12,AFCA Division II Coaches Poll,5,Ferris State,GLIAC,587
2023,regular,12,AFCA Division II Coaches Poll,6,Central Missouri,Mid America,572
2023,regular,12,AFCA Division II Coaches Poll,7,Pittsburg St,Mid America,556
2023,regular,12,AFCA Division II Coaches Poll,8,Delta State,Gulf South,511
2023,regular,12,AFCA Division II Coaches Poll,9,Tiffin,Great Midwest Athletic,456
2023,regular,12,AFCA Division II Coaches Poll,10,Western Colorado,Rocky Mountain,452
2023,regular,12,AFCA Division II Coaches Poll,11,Lenoir-Rhyne,South Atlantic,403
2023,regular,12,AFCA Division II Coaches Poll,12,UT Permian Basin,Lone Star,388
2023,regular,12,AFCA Division II Coaches Poll,13,Virginia Union,CIAA,356
2023,regular,12,AFCA Division II Coaches Poll,14,Valdosta State,Gulf South,349
2023,regular,12,AFCA Division II Coaches Poll,15,Slippery Rock,Pennsylvania State Athletic,347
2023,regular,12,AFCA Division II Coaches Poll,16,Augustana University (SD),Northern Sun,301
2023,regular,12,AFCA Division II Coaches Poll,17,Minnesota Duluth,Northern Sun,204
2023,regular,12,AFCA Division II Coaches Poll,17,Indianapolis,Great Lakes,204
2023,regular,12,AFCA Division II Coaches Poll,19,Minnesota State Mankato,Northern Sun,188
2023,regular,12,AFCA Division II Coaches Poll,20,Ouachita Baptist,Great American,153
2023,regular,12,AFCA Division II Coaches Poll,21,Bemidji State,Northern Sun,143
2023,regular,12,AFCA Division II Coaches Poll,22,Davenport,GLIAC,93
2023,regular,12,AFCA Division II Coaches Poll,23,West Florida,Gulf South,92
2023,regular,12,AFCA Division II Coaches Poll,24,University Of Charleston (WV),Mountain East,87
2023,regular,12,AFCA Division II Coaches Poll,25,Henderson State,Great American,86
2023,regular,12,AFCA Division III Coaches Poll,1,North Central College,CCIW,1224
2023,regular,12,AFCA Division III Coaches Poll,2,University of Mount Union,Ohio,1174
2023,regular,12,AFCA Division III Coaches Poll,3,Wartburg,American Rivers,1123
2023,regular,12,AFCA Division III Coaches Poll,4,Trinity University TX,Southern Athletic,1019
2023,regular,12,AFCA Division III Coaches Poll,5,Wisconsin-Whitewater,Wisconsin,991
2023,regular,12,AFCA Division III Coaches Poll,6,Wisconsin-Lacrosse,Wisconsin,980
2023,regular,12,AFCA Division III Coaches Poll,7,Johns Hopkins University,Centennial,943
2023,regular,12,AFCA Division III Coaches Poll,8,Randolph-Macon,Old Dominion,889
2023,regular,12,AFCA Division III Coaches Poll,9,Aurora,NACC,821
2023,regular,12,AFCA Division III Coaches Poll,10,Susquehanna,Landmark Conference,790
2023,regular,12,AFCA Division III Coaches Poll,11,Alma,Michigan,691
2023,regular,12,AFCA Division III Coaches Poll,12,Wheaton,CCIW,690
2023,regular,12,AFCA Division III Coaches Poll,13,Cortland,Empire 8,617
2023,regular,12,AFCA Division III Coaches Poll,14,Endicott College,Commonwealth Coast,490
2023,regular,12,AFCA Division III Coaches Poll,15,Hardin-Simmons,American Southwest,467
2023,regular,12,AFCA Division III Coaches Poll,16,Grove City College,Presidents',441
2023,regular,12,AFCA Division III Coaches Poll,17,Muhlenberg,Centennial,337
2023,regular,12,AFCA Division III Coaches Poll,18,Linfield College,Northwest,334
2023,regular,12,AFCA Division III Coaches Poll,18,Whitworth,Northwest,334
2023,regular,12,AFCA Division III Coaches Poll,20,Saint John's (MN),Minnesota,329
2023,regular,12,AFCA Division III Coaches Poll,21,Depauw,North Coast,283
2023,regular,12,AFCA Division III Coaches Poll,22,Berry College,Southern Athletic,210
2023,regular,12,AFCA Division III Coaches Poll,23,Ithaca College,Liberty League,179
2023,regular,12,AFCA Division III Coaches Poll,24,John Carroll University,Ohio,166
2023,regular,12,AFCA Division III Coaches Poll,25,Delaware Valley,Mid Atlantic,147
2023,regular,12,AP Top 25,1,Georgia,SEC,1540
2023,regular,12,AP Top 25,2,Michigan,Big Ten,1464
2023,regular,12,AP Top 25,3,Ohio State,Big Ten,1433
2023,regular,12,AP Top 25,4,Florida State,ACC,1366
2023,regular,12,AP Top 25,5,Washington,Pac-12,1322
2023,regular,12,AP Top 25,6,Oregon,Pac-12,1218
2023,regular,12,AP Top 25,7,Texas,Big 12,1180
2023,regular,12,AP Top 25,8,Alabama,SEC,1141
2023,regular,12,AP Top 25,9,Louisville,ACC,1002
2023,regular,12,AP Top 25,10,Oregon State,Pac-12,934
2023,regular,12,AP Top 25,11,Missouri,SEC,917
2023,regular,12,AP Top 25,12,Penn State,Big Ten,857
2023,regular,12,AP Top 25,13,Ole Miss,SEC,810
2023,regular,12,AP Top 25,14,Oklahoma,Big 12,733
2023,regular,12,AP Top 25,15,LSU,SEC,703
2023,regular,12,AP Top 25,16,Utah,Pac-12,543
2023,regular,12,AP Top 25,17,Tulane,American Athletic,412
2023,regular,12,AP Top 25,18,James Madison,Sun Belt,405
2023,regular,12,AP Top 25,19,Arizona,Pac-12,387
2023,regular,12,AP Top 25,20,Notre Dame,FBS Independents,359
2023,regular,12,AP Top 25,21,Tennessee,SEC,333
2023,regular,12,AP Top 25,22,North Carolina,ACC,265
2023,regular,12,AP Top 25,23,Kansas State,Big 12,240
2023,regular,12,AP Top 25,24,Oklahoma State,Big 12,178
2023,regular,12,AP Top 25,25,Liberty,Conference USA,133
2023,regular,12,Coaches Poll,1,Georgia,SEC,1591
2023,regular,12,Coaches Poll,2,Michigan,Big Ten,1479
2023,regular,12,Coaches Poll,3,Ohio State,Big Ten,1467
2023,regular,12,Coaches Poll,4,Florida State,ACC,1428
2023,regular,12,Coaches Poll,5,Washington,Pac-12,1358
2023,regular,12,Coaches Poll,6,Oregon,Pac-12,1256
2023,regular,12,Coaches Poll,7,Texas,Big 12,1207
2023,regular,12,Coaches Poll,8,Alabama,SEC,1197
2023,regular,12,Coaches Poll,9,Louisville,ACC,1042
2023,regular,12,Coaches Poll,10,Oregon State,Pac-12,945
2023,regular,12,Coaches Poll,11,Missouri,SEC,937
2023,regular,12,Coaches Poll,12,Penn State,Big Ten,890
2023,regular,12,Coaches Poll,13,Oklahoma,Big 12,817
2023,regular,12,Coaches Poll,14,Ole Miss,SEC,815
2023,regular,12,Coaches Poll,15,LSU,SEC,667
2023,regular,12,Coaches Poll,16,Utah,Pac-12,531
2023,regular,12,Coaches Poll,17,Tulane,American Athletic,434
2023,regular,12,Coaches Poll,18,Notre Dame,FBS Independents,424
2023,regular,12,Coaches Poll,19,Tennessee,SEC,401
2023,regular,12,Coaches Poll,20,North Carolina,ACC,387
2023,regular,12,Coaches Poll,21,James Madison,Sun Belt,343
2023,regular,12,Coaches Poll,22,Arizona,Pac-12,295
2023,regular,12,Coaches Poll,23,Iowa,Big Ten,252
2023,regular,12,Coaches Poll,24,Kansas State,Big 12,216
2023,regular,12,Coaches Poll,25,Oklahoma State,Big 12,145
2023,regular,12,FCS Coaches Poll,1,South Dakota State,MVFC,650
2023,regular,12,FCS Coaches Poll,2,Furman,Southern,615
2023,regular,12,FCS Coaches Poll,3,Montana,Big Sky,603
2023,regular,12,FCS Coaches Poll,4,Montana State,Big Sky,563
2023,regular,12,FCS Coaches Poll,5,South Dakota,MVFC,529
2023,regular,12,FCS Coaches Poll,6,Delaware,CAA,491
2023,regular,12,FCS Coaches Poll,7,Florida A&M,SWAC,446
2023,regular,12,FCS Coaches Poll,8,Idaho,Big Sky,405
2023,regular,12,FCS Coaches Poll,9,North Dakota State,MVFC,396
2023,regular,12,FCS Coaches Poll,10,Sacramento State,Big Sky,390
2023,regular,12,FCS Coaches Poll,11,Incarnate Word,Southland,385
2023,regular,12,FCS Coaches Poll,12,Austin Peay,UAC,364
2023,regular,12,FCS Coaches Poll,13,UT Martin,Big South-OVC,333
2023,regular,12,FCS Coaches Poll,14,North Carolina Central,MEAC,285
2023,regular,12,FCS Coaches Poll,15,Villanova,CAA,277
2023,regular,12,FCS Coaches Poll,16,Chattanooga,Southern,244
2023,regular,12,FCS Coaches Poll,17,North Dakota,MVFC,227
2023,regular,12,FCS Coaches Poll,18,Western Carolina,Southern,206
2023,regular,12,FCS Coaches Poll,19,Harvard,Ivy,195
2023,regular,12,FCS Coaches Poll,20,Southern Illinois,MVFC,135
2023,regular,12,FCS Coaches Poll,20,Central Arkansas,UAC,135
2023,regular,12,FCS Coaches Poll,22,Lafayette,Patriot,133
2023,regular,12,FCS Coaches Poll,23,UAlbany,CAA,131
2023,regular,12,FCS Coaches Poll,24,Mercer,Southern,108
2023,regular,12,FCS Coaches Poll,25,Holy Cross,Patriot,40
2023,regular,12,Playoff Committee Rankings,1,Georgia,SEC,0
2023,regular,12,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2023,regular,12,Playoff Committee Rankings,3,Michigan,Big Ten,0
2023,regular,12,Playoff Committee Rankings,4,Florida State,ACC,0
2023,regular,12,Playoff Committee Rankings,5,Washington,Pac-12,0
2023,regular,12,Playoff Committee Rankings,6,Oregon,Pac-12,0
2023,regular,12,Playoff Committee Rankings,7,Texas,Big 12,0
2023,regular,12,Playoff Committee Rankings,8,Alabama,SEC,0
2023,regular,12,Playoff Committee Rankings,9,Missouri,SEC,0
2023,regular,12,Playoff Committee Rankings,10,Louisville,ACC,0
2023,regular,12,Playoff Committee Rankings,11,Oregon State,Pac-12,0
2023,regular,12,Playoff Committee Rankings,12,Penn State,Big Ten,0
2023,regular,12,Playoff Committee Rankings,13,Ole Miss,SEC,0
2023,regular,12,Playoff Committee Rankings,14,Oklahoma,Big 12,0
2023,regular,12,Playoff Committee Rankings,15,LSU,SEC,0
2023,regular,12,Playoff Committee Rankings,16,Iowa,Big Ten,0
2023,regular,12,Playoff Committee Rankings,17,Arizona,Pac-12,0
2023,regular,12,Playoff Committee Rankings,18,Tennessee,SEC,0
2023,regular,12,Playoff Committee Rankings,19,Notre Dame,FBS Independents,0
2023,regular,12,Playoff Committee Rankings,20,North Carolina,ACC,0
2023,regular,12,Playoff Committee Rankings,21,Kansas State,Big 12,0
2023,regular,12,Playoff Committee Rankings,22,Utah,Pac-12,0
2023,regular,12,Playoff Committee Rankings,23,Oklahoma State,Big 12,0
2023,regular,12,Playoff Committee Rankings,24,Tulane,American Athletic,0
2023,regular,12,Playoff Committee Rankings,25,Kansas,Big 12,0
2023,regular,13,AP Top 25,1,Georgia,SEC,1549
2023,regular,13,AP Top 25,2,Ohio State,Big Ten,1447
2023,regular,13,AP Top 25,3,Michigan,Big Ten,1440
2023,regular,13,AP Top 25,4,Washington,Pac-12,1367
2023,regular,13,AP Top 25,5,Florida State,ACC,1324
2023,regular,13,AP Top 25,6,Oregon,Pac-12,1219
2023,regular,13,AP Top 25,7,Texas,Big 12,1180
2023,regular,13,AP Top 25,8,Alabama,SEC,1138
2023,regular,13,AP Top 25,9,Louisville,ACC,1017
2023,regular,13,AP Top 25,10,Missouri,SEC,964
2023,regular,13,AP Top 25,11,Penn State,Big Ten,894
2023,regular,13,AP Top 25,12,Ole Miss,SEC,878
2023,regular,13,AP Top 25,13,Oklahoma,Big 12,766
2023,regular,13,AP Top 25,14,LSU,SEC,748
2023,regular,13,AP Top 25,15,Oregon State,Pac-12,714
2023,regular,13,AP Top 25,16,Arizona,Pac-12,625
2023,regular,13,AP Top 25,17,Notre Dame,FBS Independents,503
2023,regular,13,AP Top 25,18,Tulane,American Athletic,499
2023,regular,13,AP Top 25,19,Kansas State,Big 12,418
2023,regular,13,AP Top 25,20,Iowa,Big Ten,332
2023,regular,13,AP Top 25,21,Oklahoma State,Big 12,329
2023,regular,13,AP Top 25,22,Liberty,Conference USA,229
2023,regular,13,AP Top 25,23,Toledo,Mid-American,118
2023,regular,13,AP Top 25,24,James Madison,Sun Belt,75
2023,regular,13,AP Top 25,25,Tennessee,SEC,72
2023,regular,13,Coaches Poll,1,Georgia,SEC,1571
2023,regular,13,Coaches Poll,2,Ohio State,Big Ten,1460
2023,regular,13,Coaches Poll,3,Michigan,Big Ten,1458
2023,regular,13,Coaches Poll,4,Florida State,ACC,1375
2023,regular,13,Coaches Poll,5,Washington,Pac-12,1367
2023,regular,13,Coaches Poll,6,Oregon,Pac-12,1234
2023,regular,13,Coaches Poll,7,Texas,Big 12,1193
2023,regular,13,Coaches Poll,8,Alabama,SEC,1174
2023,regular,13,Coaches Poll,9,Louisville,ACC,1035
2023,regular,13,Coaches Poll,10,Missouri,SEC,981
2023,regular,13,Coaches Poll,11,Penn State,Big Ten,908
2023,regular,13,Coaches Poll,12,Ole Miss,SEC,863
2023,regular,13,Coaches Poll,13,Oklahoma,Big 12,840
2023,regular,13,Coaches Poll,14,LSU,SEC,726
2023,regular,13,Coaches Poll,15,Oregon State,Pac-12,684
2023,regular,13,Coaches Poll,16,Arizona,Pac-12,568
2023,regular,13,Coaches Poll,17,Notre Dame,FBS Independents,536
2023,regular,13,Coaches Poll,18,Tulane,American Athletic,493
2023,regular,13,Coaches Poll,19,Iowa,Big Ten,447
2023,regular,13,Coaches Poll,20,Kansas State,Big 12,424
2023,regular,13,Coaches Poll,21,Oklahoma State,Big 12,299
2023,regular,13,Coaches Poll,22,Liberty,Conference USA,158
2023,regular,13,Coaches Poll,23,Tennessee,SEC,109
2023,regular,13,Coaches Poll,24,NC State,ACC,97
2023,regular,13,Coaches Poll,25,SMU,American Athletic,84
2023,regular,13,FCS Coaches Poll,1,South Dakota State,MVFC,600
2023,regular,13,FCS Coaches Poll,2,Montana,Big Sky,570
2023,regular,13,FCS Coaches Poll,3,South Dakota,MVFC,552
2023,regular,13,FCS Coaches Poll,4,Idaho,Big Sky,479
2023,regular,13,FCS Coaches Poll,5,Florida A&M,SWAC,454
2023,regular,13,FCS Coaches Poll,6,Furman,Southern,447
2023,regular,13,FCS Coaches Poll,7,North Dakota State,MVFC,443
2023,regular,13,FCS Coaches Poll,8,Montana State,Big Sky,413
2023,regular,13,FCS Coaches Poll,9,Villanova,CAA,399
2023,regular,13,FCS Coaches Poll,10,Austin Peay,UAC,382
2023,regular,13,FCS Coaches Poll,11,Incarnate Word,Southland,317
2023,regular,13,FCS Coaches Poll,12,Delaware,CAA,310
2023,regular,13,FCS Coaches Poll,13,North Carolina Central,MEAC,290
2023,regular,13,FCS Coaches Poll,14,North Dakota,MVFC,260
2023,regular,13,FCS Coaches Poll,15,UAlbany,CAA,257
2023,regular,13,FCS Coaches Poll,16,Sacramento State,Big Sky,209
2023,regular,13,FCS Coaches Poll,17,Southern Illinois,MVFC,204
2023,regular,13,FCS Coaches Poll,18,Lafayette,Patriot,186
2023,regular,13,FCS Coaches Poll,19,Chattanooga,Southern,182
2023,regular,13,FCS Coaches Poll,20,Mercer,Southern,169
2023,regular,13,FCS Coaches Poll,21,UT Martin,Big South-OVC,162
2023,regular,13,FCS Coaches Poll,22,Holy Cross,Patriot,75
2023,regular,13,FCS Coaches Poll,23,Youngstown State,MVFC,68
2023,regular,13,FCS Coaches Poll,24,Eastern Illinois,Big South-OVC,59
2023,regular,13,FCS Coaches Poll,25,Richmond,CAA,57
2023,regular,13,Playoff Committee Rankings,1,Georgia,SEC,0
2023,regular,13,Playoff Committee Rankings,2,Ohio State,Big Ten,0
2023,regular,13,Playoff Committee Rankings,3,Michigan,Big Ten,0
2023,regular,13,Playoff Committee Rankings,4,Washington,Pac-12,0
2023,regular,13,Playoff Committee Rankings,5,Florida State,ACC,0
2023,regular,13,Playoff Committee Rankings,6,Oregon,Pac-12,0
2023,regular,13,Playoff Committee Rankings,7,Texas,Big 12,0
2023,regular,13,Playoff Committee Rankings,8,Alabama,SEC,0
2023,regular,13,Playoff Committee Rankings,9,Missouri,SEC,0
2023,regular,13,Playoff Committee Rankings,10,Louisville,ACC,0
2023,regular,13,Playoff Committee Rankings,11,Penn State,Big Ten,0
2023,regular,13,Playoff Committee Rankings,12,Ole Miss,SEC,0
2023,regular,13,Playoff Committee Rankings,13,Oklahoma,Big 12,0
2023,regular,13,Playoff Committee Rankings,14,LSU,SEC,0
2023,regular,13,Playoff Committee Rankings,15,Arizona,Pac-12,0
2023,regular,13,Playoff Committee Rankings,16,Oregon State,Pac-12,0
2023,regular,13,Playoff Committee Rankings,17,Iowa,Big Ten,0
2023,regular,13,Playoff Committee Rankings,18,Notre Dame,FBS Independents,0
2023,regular,13,Playoff Committee Rankings,19,Kansas State,Big 12,0
2023,regular,13,Playoff Committee Rankings,20,Oklahoma State,Big 12,0
2023,regular,13,Playoff Committee Rankings,21,Tennessee,SEC,0
2023,regular,13,Playoff Committee Rankings,22,NC State,ACC,0
2023,regular,13,Playoff Committee Rankings,23,Tulane,American Athletic,0
2023,regular,13,Playoff Committee Rankings,24,Clemson,ACC,0
2023,regular,13,Playoff Committee Rankings,25,Liberty,Conference USA,0
2023,regular,14,AP Top 25,1,Georgia,SEC,1540
2023,regular,14,AP Top 25,2,Michigan,Big Ten,1495
2023,regular,14,AP Top 25,3,Washington,Pac-12,1413
2023,regular,14,AP Top 25,4,Florida State,ACC,1358
2023,regular,14,AP Top 25,5,Oregon,Pac-12,1277
2023,regular,14,AP Top 25,6,Ohio State,Big Ten,1251
2023,regular,14,AP Top 25,7,Texas,Big 12,1205
2023,regular,14,AP Top 25,8,Alabama,SEC,1125
2023,regular,14,AP Top 25,9,Missouri,SEC,1011
2023,regular,14,AP Top 25,10,Penn State,Big Ten,961
2023,regular,14,AP Top 25,11,Ole Miss,SEC,936
2023,regular,14,AP Top 25,12,Oklahoma,Big 12,857
2023,regular,14,AP Top 25,13,LSU,SEC,809
2023,regular,14,AP Top 25,14,Arizona,Pac-12,712
2023,regular,14,AP Top 25,15,Louisville,ACC,689
2023,regular,14,AP Top 25,16,Notre Dame,FBS Independents,592
2023,regular,14,AP Top 25,17,Tulane,American Athletic,557
2023,regular,14,AP Top 25,18,Iowa,Big Ten,458
2023,regular,14,AP Top 25,19,Oklahoma State,Big 12,407
2023,regular,14,AP Top 25,20,Liberty,Conference USA,293
2023,regular,14,AP Top 25,21,NC State,ACC,269
2023,regular,14,AP Top 25,21,Oregon State,Pac-12,269
2023,regular,14,AP Top 25,23,Toledo,Mid-American,176
2023,regular,14,AP Top 25,24,James Madison,Sun Belt,121
2023,regular,14,AP Top 25,25,SMU,American Athletic,108
2023,regular,14,Coaches Poll,1,Georgia,SEC,1571
2023,regular,14,Coaches Poll,2,Michigan,Big Ten,1506
2023,regular,14,Coaches Poll,3,Washington,Pac-12,1417
2023,regular,14,Coaches Poll,4,Florida State,ACC,1403
2023,regular,14,Coaches Poll,5,Oregon,Pac-12,1278
2023,regular,14,Coaches Poll,6,Ohio State,Big Ten,1250
2023,regular,14,Coaches Poll,7,Texas,Big 12,1226
2023,regular,14,Coaches Poll,8,Alabama,SEC,1182
2023,regular,14,Coaches Poll,9,Missouri,SEC,1034
2023,regular,14,Coaches Poll,10,Penn State,Big Ten,967
2023,regular,14,Coaches Poll,11,Ole Miss,SEC,937
2023,regular,14,Coaches Poll,12,Oklahoma,Big 12,895
2023,regular,14,Coaches Poll,13,LSU,SEC,780
2023,regular,14,Coaches Poll,14,Louisville,ACC,716
2023,regular,14,Coaches Poll,15,Arizona,Pac-12,681
2023,regular,14,Coaches Poll,16,Notre Dame,FBS Independents,602
2023,regular,14,Coaches Poll,17,Iowa,Big Ten,553
2023,regular,14,Coaches Poll,18,Tulane,American Athletic,549
2023,regular,14,Coaches Poll,19,Oklahoma State,Big 12,417
2023,regular,14,Coaches Poll,20,NC State,ACC,303
2023,regular,14,Coaches Poll,21,Oregon State,Pac-12,253
2023,regular,14,Coaches Poll,22,Liberty,Conference USA,236
2023,regular,14,Coaches Poll,23,Tennessee,SEC,209
2023,regular,14,Coaches Poll,24,SMU,American Athletic,135
2023,regular,14,Coaches Poll,25,James Madison,Sun Belt,79
2023,regular,14,Playoff Committee Rankings,1,Georgia,SEC,0
2023,regular,14,Playoff Committee Rankings,2,Michigan,Big Ten,0
2023,regular,14,Playoff Committee Rankings,3,Washington,Pac-12,0
2023,regular,14,Playoff Committee Rankings,4,Florida State,ACC,0
2023,regular,14,Playoff Committee Rankings,5,Oregon,Pac-12,0
2023,regular,14,Playoff Committee Rankings,6,Ohio State,Big Ten,0
2023,regular,14,Playoff Committee Rankings,7,Texas,Big 12,0
2023,regular,14,Playoff Committee Rankings,8,Alabama,SEC,0
2023,regular,14,Playoff Committee Rankings,9,Missouri,SEC,0
2023,regular,14,Playoff Committee Rankings,10,Penn State,Big Ten,0
2023,regular,14,Playoff Committee Rankings,11,Ole Miss,SEC,0
2023,regular,14,Playoff Committee Rankings,12,Oklahoma,Big 12,0
2023,regular,14,Playoff Committee Rankings,13,LSU,SEC,0
2023,regular,14,Playoff Committee Rankings,14,Louisville,ACC,0
2023,regular,14,Playoff Committee Rankings,15,Arizona,Pac-12,0
2023,regular,14,Playoff Committee Rankings,16,Iowa,Big Ten,0
2023,regular,14,Playoff Committee Rankings,17,Notre Dame,FBS Independents,0
2023,regular,14,Playoff Committee Rankings,18,Oklahoma State,Big 12,0
2023,regular,14,Playoff Committee Rankings,19,NC State,ACC,0
2023,regular,14,Playoff Committee Rankings,20,Oregon State,Pac-12,0
2023,regular,14,Playoff Committee Rankings,21,Tennessee,SEC,0
2023,regular,14,Playoff Committee Rankings,22,Tulane,American Athletic,0
2023,regular,14,Playoff Committee Rankings,23,Clemson,ACC,0
2023,regular,14,Playoff Committee Rankings,24,Liberty,Conference USA,0
2023,regular,14,Playoff Committee Rankings,25,Kansas State,Big 12,0
2023,regular,15,AP Top 25,1,Michigan,Big Ten,1539
2023,regular,15,AP Top 25,2,Washington,Pac-12,1499
2023,regular,15,AP Top 25,3,Texas,Big 12,1375
2023,regular,15,AP Top 25,4,Florida State,ACC,1358
2023,regular,15,AP Top 25,5,Alabama,SEC,1329
2023,regular,15,AP Top 25,6,Georgia,SEC,1256
2023,regular,15,AP Top 25,7,Ohio State,Big Ten,1185
2023,regular,15,AP Top 25,8,Oregon,Pac-12,1119
2023,regular,15,AP Top 25,9,Missouri,SEC,1014
2023,regular,15,AP Top 25,10,Penn State,Big Ten,960
2023,regular,15,AP Top 25,11,Ole Miss,SEC,944
2023,regular,15,AP Top 25,12,Oklahoma,Big 12,867
2023,regular,15,AP Top 25,13,LSU,SEC,823
2023,regular,15,AP Top 25,14,Arizona,Pac-12,740
2023,regular,15,AP Top 25,15,Notre Dame,FBS Independents,634
2023,regular,15,AP Top 25,16,Louisville,ACC,584
2023,regular,15,AP Top 25,17,SMU,American Athletic,432
2023,regular,15,AP Top 25,18,Liberty,Conference USA,424
2023,regular,15,AP Top 25,19,NC State,ACC,377
2023,regular,15,AP Top 25,20,Iowa,Big Ten,356
2023,regular,15,AP Top 25,21,Oregon State,Pac-12,309
2023,regular,15,AP Top 25,22,Oklahoma State,Big 12,256
2023,regular,15,AP Top 25,23,Tulane,American Athletic,201
2023,regular,15,AP Top 25,24,James Madison,Sun Belt,177
2023,regular,15,AP Top 25,25,Tennessee,SEC,98
2023,regular,15,Coaches Poll,1,Michigan,Big Ten,1535
2023,regular,15,Coaches Poll,2,Washington,Pac-12,1482
2023,regular,15,Coaches Poll,3,Florida State,ACC,1358
2023,regular,15,Coaches Poll,4,Alabama,SEC,1351
2023,regular,15,Coaches Poll,4,Texas,Big 12,1351
2023,regular,15,Coaches Poll,6,Georgia,SEC,1275
2023,regular,15,Coaches Poll,7,Ohio State,Big Ten,1187
2023,regular,15,Coaches Poll,8,Oregon,Pac-12,1092
2023,regular,15,Coaches Poll,9,Missouri,SEC,1023
2023,regular,15,Coaches Poll,10,Penn State,Big Ten,952
2023,regular,15,Coaches Poll,11,Ole Miss,SEC,932
2023,regular,15,Coaches Poll,12,Oklahoma,Big 12,898
2023,regular,15,Coaches Poll,13,LSU,SEC,796
2023,regular,15,Coaches Poll,14,Arizona,Pac-12,707
2023,regular,15,Coaches Poll,15,Louisville,ACC,642
2023,regular,15,Coaches Poll,16,Notre Dame,FBS Independents,633
2023,regular,15,Coaches Poll,17,Iowa,Big Ten,426
2023,regular,15,Coaches Poll,18,NC State,ACC,423
2023,regular,15,Coaches Poll,19,SMU,American Athletic,375
2023,regular,15,Coaches Poll,20,Liberty,Conference USA,315
2023,regular,15,Coaches Poll,21,Oklahoma State,Big 12,299
2023,regular,15,Coaches Poll,22,Oregon State,Pac-12,295
2023,regular,15,Coaches Poll,23,Tennessee,SEC,226
2023,regular,15,Coaches Poll,24,Tulane,American Athletic,139
2023,regular,15,Coaches Poll,25,James Madison,Sun Belt,114
2023,regular,15,Playoff Committee Rankings,1,Michigan,Big Ten,0
2023,regular,15,Playoff Committee Rankings,2,Washington,Pac-12,0
2023,regular,15,Playoff Committee Rankings,3,Texas,Big 12,0
2023,regular,15,Playoff Committee Rankings,4,Alabama,SEC,0
2023,regular,15,Playoff Committee Rankings,5,Florida State,ACC,0
2023,regular,15,Playoff Committee Rankings,5,Georgia,SEC,0
2023,regular,15,Playoff Committee Rankings,7,Ohio State,Big Ten,0
2023,regular,15,Playoff Committee Rankings,8,Oregon,Pac-12,0
2023,regular,15,Playoff Committee Rankings,9,Missouri,SEC,0
2023,regular,15,Playoff Committee Rankings,10,Penn State,Big Ten,0
2023,regular,15,Playoff Committee Rankings,11,Ole Miss,SEC,0
2023,regular,15,Playoff Committee Rankings,12,Oklahoma,Big 12,0
2023,regular,15,Playoff Committee Rankings,13,LSU,SEC,0
2023,regular,15,Playoff Committee Rankings,14,Arizona,Pac-12,0
2023,regular,15,Playoff Committee Rankings,15,Louisville,ACC,0
2023,regular,15,Playoff Committee Rankings,16,Notre Dame,FBS Independents,0
2023,regular,15,Playoff Committee Rankings,17,Iowa,Big Ten,0
2023,regular,15,Playoff Committee Rankings,18,NC State,ACC,0
2023,regular,15,Playoff Committee Rankings,19,Oregon State,Pac-12,0
2023,regular,15,Playoff Committee Rankings,20,Oklahoma State,Big 12,0
2023,regular,15,Playoff Committee Rankings,21,Tennessee,SEC,0
2023,regular,15,Playoff Committee Rankings,22,Clemson,ACC,0
2023,regular,15,Playoff Committee Rankings,23,Liberty,Conference USA,0
2023,regular,15,Playoff Committee Rankings,24,SMU,American Athletic,0
2023,regular,15,Playoff Committee Rankings,25,Kansas State,Big 12,0
