season,seasonType,week,poll,rank,team,conference,points
2018,regular,1,AFCA Division II Coaches Poll,25,Findlay,Great Midwest Athletic,101
2018,regular,1,AP Top 25,1,Alabama,SEC,1505
2018,regular,1,AP Top 25,2,Clemson,ACC,1476
2018,regular,1,AP Top 25,3,Georgia,SEC,1350
2018,regular,1,AP Top 25,4,Wisconsin,Big Ten,1271
2018,regular,1,AP Top 25,5,Ohio State,Big Ten,1256
2018,regular,1,AP Top 25,6,Washington,Pac-12,1215
2018,regular,1,AP Top 25,7,Oklahoma,Big 12,1173
2018,regular,1,AP Top 25,8,Miami,ACC,1027
2018,regular,1,AP Top 25,9,Auburn,SEC,1013
2018,regular,1,AP Top 25,10,Penn State,Big Ten,1012
2018,regular,1,AP Top 25,11,Michigan State,Big Ten,877
2018,regular,1,AP Top 25,12,Notre Dame,FBS Independents,804
2018,regular,1,AP Top 25,13,Stanford,Pac-12,778
2018,regular,1,AP Top 25,14,Michigan,Big Ten,773
2018,regular,1,AP Top 25,15,USC,Pac-12,543
2018,regular,1,AP Top 25,16,TCU,Big 12,533
2018,regular,1,AP Top 25,17,West Virginia,Big 12,511
2018,regular,1,AP Top 25,18,Mississippi State,SEC,450
2018,regular,1,AP Top 25,19,Florida State,ACC,384
2018,regular,1,AP Top 25,20,Virginia Tech,ACC,351
2018,regular,1,AP Top 25,21,UCF,American Athletic,312
2018,regular,1,AP Top 25,22,Boise State,Mountain West,292
2018,regular,1,AP Top 25,23,Texas,Big 12,216
2018,regular,1,AP Top 25,24,Oregon,Pac-12,148
2018,regular,1,AP Top 25,25,LSU,SEC,106
2018,regular,1,Coaches Poll,1,Alabama,SEC,1621
2018,regular,1,Coaches Poll,2,Clemson,ACC,1547
2018,regular,1,Coaches Poll,3,Ohio State,Big Ten,1458
2018,regular,1,Coaches Poll,4,Georgia,SEC,1452
2018,regular,1,Coaches Poll,5,Oklahoma,Big 12,1288
2018,regular,1,Coaches Poll,6,Washington,Pac-12,1245
2018,regular,1,Coaches Poll,7,Wisconsin,Big Ten,1243
2018,regular,1,Coaches Poll,8,Miami,ACC,1091
2018,regular,1,Coaches Poll,9,Penn State,Big Ten,1050
2018,regular,1,Coaches Poll,10,Auburn,SEC,1004
2018,regular,1,Coaches Poll,11,Notre Dame,FBS Independents,892
2018,regular,1,Coaches Poll,12,Michigan State,Big Ten,870
2018,regular,1,Coaches Poll,13,Stanford,Pac-12,768
2018,regular,1,Coaches Poll,14,Michigan,Big Ten,752
2018,regular,1,Coaches Poll,15,USC,Pac-12,691
2018,regular,1,Coaches Poll,16,TCU,Big 12,530
2018,regular,1,Coaches Poll,17,Virginia Tech,ACC,524
2018,regular,1,Coaches Poll,18,Mississippi State,SEC,407
2018,regular,1,Coaches Poll,19,Florida State,ACC,328
2018,regular,1,Coaches Poll,20,West Virginia,Big 12,310
2018,regular,1,Coaches Poll,21,Texas,Big 12,265
2018,regular,1,Coaches Poll,22,Boise State,Mountain West,261
2018,regular,1,Coaches Poll,23,UCF,American Athletic,259
2018,regular,1,Coaches Poll,24,LSU,SEC,254
2018,regular,1,Coaches Poll,25,Oklahoma State,Big 12,168
2018,regular,1,FCS Coaches Poll,1,North Dakota State,MVFC,647
2018,regular,1,FCS Coaches Poll,2,James Madison,CAA,623
2018,regular,1,FCS Coaches Poll,3,South Dakota State,MVFC,579
2018,regular,1,FCS Coaches Poll,4,Sam Houston,Southland,557
2018,regular,1,FCS Coaches Poll,5,Kennesaw State,Big South,543
2018,regular,1,FCS Coaches Poll,6,Jacksonville State,OVC,530
2018,regular,1,FCS Coaches Poll,7,Eastern Washington,Big Sky,454
2018,regular,1,FCS Coaches Poll,8,Weber State,Big Sky,446
2018,regular,1,FCS Coaches Poll,9,New Hampshire,CAA,430
2018,regular,1,FCS Coaches Poll,10,Samford,Southern,393
2018,regular,1,FCS Coaches Poll,11,Wofford,Southern,340
2018,regular,1,FCS Coaches Poll,12,Northern Iowa,MVFC,338
2018,regular,1,FCS Coaches Poll,13,Elon,CAA,319
2018,regular,1,FCS Coaches Poll,14,North Carolina A&T,MEAC,292
2018,regular,1,FCS Coaches Poll,15,Central Arkansas,Southland,269
2018,regular,1,FCS Coaches Poll,16,Delaware,CAA,257
2018,regular,1,FCS Coaches Poll,17,Nicholls,Southland,241
2018,regular,1,FCS Coaches Poll,18,McNeese,Southland,187
2018,regular,1,FCS Coaches Poll,19,Villanova,CAA,165
2018,regular,1,FCS Coaches Poll,20,Illinois State,MVFC,144
2018,regular,1,FCS Coaches Poll,21,Furman,Southern,128
2018,regular,1,FCS Coaches Poll,22,Stony Brook,CAA,120
2018,regular,1,FCS Coaches Poll,23,Austin Peay,OVC,119
2018,regular,1,FCS Coaches Poll,24,Youngstown State,MVFC,88
2018,regular,1,FCS Coaches Poll,25,Montana,Big Sky,67
2018,regular,2,AFCA Division II Coaches Poll,1,East Texas A&M,Lone Star,812
2018,regular,2,AFCA Division II Coaches Poll,2,Minnesota State Mankato,Northern Sun,780
2018,regular,2,AFCA Division II Coaches Poll,3,Indiana-Pennsylvania,Pennsylvania State Athletic,722
2018,regular,2,AFCA Division II Coaches Poll,4,Northwest Missouri St,Mid America,719
2018,regular,2,AFCA Division II Coaches Poll,5,Grand Valley State University,GLIAC,684
2018,regular,2,AFCA Division II Coaches Poll,6,Ferris State,GLIAC,658
2018,regular,2,AFCA Division II Coaches Poll,7,Midwestern State,Lone Star,656
2018,regular,2,AFCA Division II Coaches Poll,8,West Alabama,Gulf South,558
2018,regular,2,AFCA Division II Coaches Poll,9,CSU Pueblo,Rocky Mountain,531
2018,regular,2,AFCA Division II Coaches Poll,10,West Georgia,Gulf South,485
2018,regular,2,AFCA Division II Coaches Poll,11,Winona State,Northern Sun,470
2018,regular,2,AFCA Division II Coaches Poll,12,Ohio Dominican,Great Midwest Athletic,391
2018,regular,2,AFCA Division II Coaches Poll,13,West Florida,Gulf South,384
2018,regular,2,AFCA Division II Coaches Poll,14,Ouachita Baptist,Great American,326
2018,regular,2,AFCA Division II Coaches Poll,15,Central Washington,Great Northwest,304
2018,regular,2,AFCA Division II Coaches Poll,16,Minnesota Duluth,Northern Sun,259
2018,regular,2,AFCA Division II Coaches Poll,17,Fort Hays State,Mid America,245
2018,regular,2,AFCA Division II Coaches Poll,18,West Chester,Pennsylvania State Athletic,206
2018,regular,2,AFCA Division II Coaches Poll,19,Colorado Mesa,Rocky Mountain,201
2018,regular,2,AFCA Division II Coaches Poll,20,Central Missouri,Mid America,199
2018,regular,2,AFCA Division II Coaches Poll,21,Harding University,Great American,182
2018,regular,2,AFCA Division II Coaches Poll,22,Indianapolis,Great Lakes,169
2018,regular,2,AFCA Division II Coaches Poll,23,Pittsburg St,Mid America,126
2018,regular,2,AFCA Division II Coaches Poll,24,Sioux Falls,Northern Sun,112
2018,regular,2,AFCA Division II Coaches Poll,25,Southern Arkansas,Great American,92
2018,regular,2,AP Top 25,1,Alabama,SEC,1511
2018,regular,2,AP Top 25,2,Clemson,ACC,1467
2018,regular,2,AP Top 25,3,Georgia,SEC,1350
2018,regular,2,AP Top 25,4,Ohio State,Big Ten,1262
2018,regular,2,AP Top 25,5,Wisconsin,Big Ten,1258
2018,regular,2,AP Top 25,6,Oklahoma,Big 12,1251
2018,regular,2,AP Top 25,7,Auburn,SEC,1236
2018,regular,2,AP Top 25,8,Notre Dame,FBS Independents,1080
2018,regular,2,AP Top 25,9,Washington,Pac-12,870
2018,regular,2,AP Top 25,10,Stanford,Pac-12,865
2018,regular,2,AP Top 25,11,LSU,SEC,801
2018,regular,2,AP Top 25,12,Virginia Tech,ACC,777
2018,regular,2,AP Top 25,13,Penn State,Big Ten,768
2018,regular,2,AP Top 25,14,West Virginia,Big 12,762
2018,regular,2,AP Top 25,15,Michigan State,Big Ten,684
2018,regular,2,AP Top 25,16,TCU,Big 12,632
2018,regular,2,AP Top 25,17,USC,Pac-12,628
2018,regular,2,AP Top 25,18,Mississippi State,SEC,538
2018,regular,2,AP Top 25,19,UCF,American Athletic,407
2018,regular,2,AP Top 25,20,Boise State,Mountain West,391
2018,regular,2,AP Top 25,21,Michigan,Big Ten,318
2018,regular,2,AP Top 25,22,Miami,ACC,241
2018,regular,2,AP Top 25,23,Oregon,Pac-12,217
2018,regular,2,AP Top 25,24,South Carolina,SEC,125
2018,regular,2,AP Top 25,25,Florida,SEC,89
2018,regular,2,Coaches Poll,1,Alabama,SEC,1571
2018,regular,2,Coaches Poll,2,Clemson,ACC,1498
2018,regular,2,Coaches Poll,3,Georgia,SEC,1414
2018,regular,2,Coaches Poll,4,Ohio State,Big Ten,1398
2018,regular,2,Coaches Poll,5,Oklahoma,Big 12,1312
2018,regular,2,Coaches Poll,6,Wisconsin,Big Ten,1249
2018,regular,2,Coaches Poll,7,Auburn,SEC,1219
2018,regular,2,Coaches Poll,8,Notre Dame,FBS Independents,1077
2018,regular,2,Coaches Poll,9,Stanford,Pac-12,909
2018,regular,2,Coaches Poll,10,Penn State,Big Ten,893
2018,regular,2,Coaches Poll,11,Washington,Pac-12,800
2018,regular,2,Coaches Poll,12,USC,Pac-12,766
2018,regular,2,Coaches Poll,13,Michigan State,Big Ten,733
2018,regular,2,Coaches Poll,14,Virginia Tech,ACC,730
2018,regular,2,Coaches Poll,15,LSU,SEC,724
2018,regular,2,Coaches Poll,16,TCU,Big 12,699
2018,regular,2,Coaches Poll,17,West Virginia,Big 12,612
2018,regular,2,Coaches Poll,18,Mississippi State,SEC,531
2018,regular,2,Coaches Poll,19,Boise State,Mountain West,362
2018,regular,2,Coaches Poll,20,UCF,American Athletic,339
2018,regular,2,Coaches Poll,21,Miami,ACC,277
2018,regular,2,Coaches Poll,22,Michigan,Big Ten,227
2018,regular,2,Coaches Poll,23,Oklahoma State,Big 12,225
2018,regular,2,Coaches Poll,24,South Carolina,SEC,189
2018,regular,2,Coaches Poll,25,Florida,SEC,138
2018,regular,2,FCS Coaches Poll,1,North Dakota State,MVFC,650
2018,regular,2,FCS Coaches Poll,2,James Madison,CAA,614
2018,regular,2,FCS Coaches Poll,3,South Dakota State,MVFC,585
2018,regular,2,FCS Coaches Poll,4,Sam Houston,Southland,565
2018,regular,2,FCS Coaches Poll,5,Eastern Washington,Big Sky,524
2018,regular,2,FCS Coaches Poll,6,North Carolina A&T,MEAC,479
2018,regular,2,FCS Coaches Poll,7,Wofford,Southern,461
2018,regular,2,FCS Coaches Poll,8,Kennesaw State,Big South,447
2018,regular,2,FCS Coaches Poll,9,Samford,Southern,434
2018,regular,2,FCS Coaches Poll,10,Nicholls,Southland,392
2018,regular,2,FCS Coaches Poll,11,Villanova,CAA,368
2018,regular,2,FCS Coaches Poll,12,Jacksonville State,OVC,348
2018,regular,2,FCS Coaches Poll,13,Weber State,Big Sky,315
2018,regular,2,FCS Coaches Poll,14,McNeese,Southland,296
2018,regular,2,FCS Coaches Poll,15,Elon,CAA,250
2018,regular,2,FCS Coaches Poll,16,Montana,Big Sky,248
2018,regular,2,FCS Coaches Poll,17,Central Arkansas,Southland,247
2018,regular,2,FCS Coaches Poll,18,Northern Iowa,MVFC,206
2018,regular,2,FCS Coaches Poll,19,Illinois State,MVFC,205
2018,regular,2,FCS Coaches Poll,20,Northern Arizona,Big Sky,175
2018,regular,2,FCS Coaches Poll,21,Furman,Southern,102
2018,regular,2,FCS Coaches Poll,22,New Hampshire,CAA,95
2018,regular,2,FCS Coaches Poll,23,Stony Brook,CAA,79
2018,regular,2,FCS Coaches Poll,24,Austin Peay,OVC,59
2018,regular,2,FCS Coaches Poll,25,Maine,CAA,54
2018,regular,3,AFCA Division II Coaches Poll,1,East Texas A&M,Lone Star,804
2018,regular,3,AFCA Division II Coaches Poll,2,Minnesota State Mankato,Northern Sun,789
2018,regular,3,AFCA Division II Coaches Poll,3,Indiana-Pennsylvania,Pennsylvania State Athletic,745
2018,regular,3,AFCA Division II Coaches Poll,4,Northwest Missouri St,Mid America,702
2018,regular,3,AFCA Division II Coaches Poll,5,Grand Valley State University,GLIAC,695
2018,regular,3,AFCA Division II Coaches Poll,6,Ferris State,GLIAC,674
2018,regular,3,AFCA Division II Coaches Poll,7,Midwestern State,Lone Star,645
2018,regular,3,AFCA Division II Coaches Poll,8,West Georgia,Gulf South,560
2018,regular,3,AFCA Division II Coaches Poll,9,Ouachita Baptist,Great American,499
2018,regular,3,AFCA Division II Coaches Poll,10,West Florida,Gulf South,436
2018,regular,3,AFCA Division II Coaches Poll,11,Minnesota Duluth,Northern Sun,431
2018,regular,3,AFCA Division II Coaches Poll,12,Central Washington,Great Northwest,361
2018,regular,3,AFCA Division II Coaches Poll,13,West Chester,Pennsylvania State Athletic,360
2018,regular,3,AFCA Division II Coaches Poll,14,Colorado Mesa,Rocky Mountain,352
2018,regular,3,AFCA Division II Coaches Poll,15,Pittsburg St,Mid America,300
2018,regular,3,AFCA Division II Coaches Poll,16,Valdosta State,Gulf South,295
2018,regular,3,AFCA Division II Coaches Poll,17,Colorado School Of Mines,Rocky Mountain,247
2018,regular,3,AFCA Division II Coaches Poll,18,Fort Hays State,Mid America,245
2018,regular,3,AFCA Division II Coaches Poll,19,Harding University,Great American,197
2018,regular,3,AFCA Division II Coaches Poll,19,Central Missouri,Mid America,197
2018,regular,3,AFCA Division II Coaches Poll,21,Southern Arkansas,Great American,180
2018,regular,3,AFCA Division II Coaches Poll,22,CSU Pueblo,Rocky Mountain,154
2018,regular,3,AFCA Division II Coaches Poll,23,West Alabama,Gulf South,142
2018,regular,3,AFCA Division II Coaches Poll,24,Azusa Pacific,Great Northwest,132
2018,regular,3,AFCA Division II Coaches Poll,25,Indianapolis,Great Lakes,106
2018,regular,3,AP Top 25,1,Alabama,SEC,1517
2018,regular,3,AP Top 25,2,Clemson,ACC,1430
2018,regular,3,AP Top 25,3,Georgia,SEC,1407
2018,regular,3,AP Top 25,4,Ohio State,Big Ten,1288
2018,regular,3,AP Top 25,5,Oklahoma,Big 12,1263
2018,regular,3,AP Top 25,6,Wisconsin,Big Ten,1227
2018,regular,3,AP Top 25,7,Auburn,SEC,1224
2018,regular,3,AP Top 25,8,Notre Dame,FBS Independents,1022
2018,regular,3,AP Top 25,9,Stanford,Pac-12,992
2018,regular,3,AP Top 25,10,Washington,Pac-12,884
2018,regular,3,AP Top 25,11,Penn State,Big Ten,836
2018,regular,3,AP Top 25,12,LSU,SEC,830
2018,regular,3,AP Top 25,13,Virginia Tech,ACC,794
2018,regular,3,AP Top 25,14,West Virginia,Big 12,793
2018,regular,3,AP Top 25,15,TCU,Big 12,678
2018,regular,3,AP Top 25,16,Mississippi State,SEC,654
2018,regular,3,AP Top 25,17,Boise State,Mountain West,500
2018,regular,3,AP Top 25,18,UCF,American Athletic,494
2018,regular,3,AP Top 25,19,Michigan,Big Ten,385
2018,regular,3,AP Top 25,20,Oregon,Pac-12,301
2018,regular,3,AP Top 25,21,Miami,ACC,299
2018,regular,3,AP Top 25,22,USC,Pac-12,250
2018,regular,3,AP Top 25,23,Arizona State,Pac-12,139
2018,regular,3,AP Top 25,24,Oklahoma State,Big 12,119
2018,regular,3,AP Top 25,25,Michigan State,Big Ten,104
2018,regular,3,Coaches Poll,1,Alabama,SEC,1571
2018,regular,3,Coaches Poll,2,Clemson,ACC,1481
2018,regular,3,Coaches Poll,3,Georgia,SEC,1437
2018,regular,3,Coaches Poll,4,Ohio State,Big Ten,1391
2018,regular,3,Coaches Poll,5,Oklahoma,Big 12,1319
2018,regular,3,Coaches Poll,6,Wisconsin,Big Ten,1252
2018,regular,3,Coaches Poll,7,Auburn,SEC,1221
2018,regular,3,Coaches Poll,8,Notre Dame,FBS Independents,1029
2018,regular,3,Coaches Poll,9,Stanford,Pac-12,1010
2018,regular,3,Coaches Poll,10,Penn State,Big Ten,930
2018,regular,3,Coaches Poll,11,Virginia Tech,ACC,862
2018,regular,3,Coaches Poll,12,Washington,Pac-12,852
2018,regular,3,Coaches Poll,13,LSU,SEC,850
2018,regular,3,Coaches Poll,14,TCU,Big 12,743
2018,regular,3,Coaches Poll,15,West Virginia,Big 12,727
2018,regular,3,Coaches Poll,16,Mississippi State,SEC,650
2018,regular,3,Coaches Poll,17,Boise State,Mountain West,507
2018,regular,3,Coaches Poll,18,UCF,American Athletic,438
2018,regular,3,Coaches Poll,19,Oklahoma State,Big 12,325
2018,regular,3,Coaches Poll,20,Miami,ACC,296
2018,regular,3,Coaches Poll,21,USC,Pac-12,295
2018,regular,3,Coaches Poll,22,Michigan,Big Ten,270
2018,regular,3,Coaches Poll,23,Oregon,Pac-12,255
2018,regular,3,Coaches Poll,24,Michigan State,Big Ten,152
2018,regular,3,Coaches Poll,25,Arizona State,Pac-12,92
2018,regular,3,FCS Coaches Poll,1,North Dakota State,MVFC,645
2018,regular,3,FCS Coaches Poll,2,James Madison,CAA,620
2018,regular,3,FCS Coaches Poll,3,South Dakota State,MVFC,593
2018,regular,3,FCS Coaches Poll,4,Sam Houston,Southland,540
2018,regular,3,FCS Coaches Poll,5,Eastern Washington,Big Sky,539
2018,regular,3,FCS Coaches Poll,6,North Carolina A&T,MEAC,527
2018,regular,3,FCS Coaches Poll,7,Wofford,Southern,488
2018,regular,3,FCS Coaches Poll,8,Kennesaw State,Big South,473
2018,regular,3,FCS Coaches Poll,9,Samford,Southern,423
2018,regular,3,FCS Coaches Poll,10,Villanova,CAA,419
2018,regular,3,FCS Coaches Poll,11,Jacksonville State,OVC,362
2018,regular,3,FCS Coaches Poll,12,Nicholls,Southland,354
2018,regular,3,FCS Coaches Poll,13,Weber State,Big Sky,343
2018,regular,3,FCS Coaches Poll,14,Elon,CAA,310
2018,regular,3,FCS Coaches Poll,15,McNeese,Southland,298
2018,regular,3,FCS Coaches Poll,16,Montana,Big Sky,259
2018,regular,3,FCS Coaches Poll,17,Central Arkansas,Southland,239
2018,regular,3,FCS Coaches Poll,18,Illinois State,MVFC,184
2018,regular,3,FCS Coaches Poll,18,Northern Iowa,MVFC,184
2018,regular,3,FCS Coaches Poll,20,Maine,CAA,171
2018,regular,3,FCS Coaches Poll,21,Stony Brook,CAA,106
2018,regular,3,FCS Coaches Poll,22,Northern Arizona,Big Sky,92
2018,regular,3,FCS Coaches Poll,23,Austin Peay,OVC,80
2018,regular,3,FCS Coaches Poll,24,South Dakota,MVFC,39
2018,regular,3,FCS Coaches Poll,25,Colgate,Patriot,32
2018,regular,4,AFCA Division II Coaches Poll,1,Minnesota State Mankato,Northern Sun,811
2018,regular,4,AFCA Division II Coaches Poll,2,Indiana-Pennsylvania,Pennsylvania State Athletic,761
2018,regular,4,AFCA Division II Coaches Poll,3,Grand Valley State University,GLIAC,746
2018,regular,4,AFCA Division II Coaches Poll,4,Ferris State,GLIAC,734
2018,regular,4,AFCA Division II Coaches Poll,5,Midwestern State,Lone Star,706
2018,regular,4,AFCA Division II Coaches Poll,6,West Georgia,Gulf South,656
2018,regular,4,AFCA Division II Coaches Poll,7,Ouachita Baptist,Great American,593
2018,regular,4,AFCA Division II Coaches Poll,8,Minnesota Duluth,Northern Sun,526
2018,regular,4,AFCA Division II Coaches Poll,9,East Texas A&M,Lone Star,444
2018,regular,4,AFCA Division II Coaches Poll,10,Pittsburg St,Mid America,442
2018,regular,4,AFCA Division II Coaches Poll,11,West Florida,Gulf South,433
2018,regular,4,AFCA Division II Coaches Poll,12,West Chester,Pennsylvania State Athletic,430
2018,regular,4,AFCA Division II Coaches Poll,13,Valdosta State,Gulf South,421
2018,regular,4,AFCA Division II Coaches Poll,14,Central Washington,Great Northwest,397
2018,regular,4,AFCA Division II Coaches Poll,14,Colorado School Of Mines,Rocky Mountain,397
2018,regular,4,AFCA Division II Coaches Poll,16,CSU Pueblo,Rocky Mountain,382
2018,regular,4,AFCA Division II Coaches Poll,17,Northwest Missouri St,Mid America,331
2018,regular,4,AFCA Division II Coaches Poll,18,Fort Hays State,Mid America,267
2018,regular,4,AFCA Division II Coaches Poll,19,Southern Arkansas,Great American,250
2018,regular,4,AFCA Division II Coaches Poll,20,Harding University,Great American,223
2018,regular,4,AFCA Division II Coaches Poll,21,West Alabama,Gulf South,134
2018,regular,4,AFCA Division II Coaches Poll,22,Indianapolis,Great Lakes,105
2018,regular,4,AFCA Division II Coaches Poll,23,Notre Dame College,Mountain East,99
2018,regular,4,AFCA Division II Coaches Poll,24,Colorado Mesa,Rocky Mountain,89
2018,regular,4,AFCA Division II Coaches Poll,25,Tarleton State,Lone Star,80
2018,regular,4,AP Top 25,1,Alabama,SEC,1521
2018,regular,4,AP Top 25,2,Georgia,SEC,1416
2018,regular,4,AP Top 25,3,Clemson,ACC,1405
2018,regular,4,AP Top 25,4,Ohio State,Big Ten,1357
2018,regular,4,AP Top 25,5,Oklahoma,Big 12,1283
2018,regular,4,AP Top 25,6,LSU,SEC,1241
2018,regular,4,AP Top 25,7,Stanford,Pac-12,1055
2018,regular,4,AP Top 25,8,Notre Dame,FBS Independents,1034
2018,regular,4,AP Top 25,9,Auburn,SEC,958
2018,regular,4,AP Top 25,10,Penn State,Big Ten,947
2018,regular,4,AP Top 25,10,Washington,Pac-12,947
2018,regular,4,AP Top 25,12,West Virginia,Big 12,841
2018,regular,4,AP Top 25,13,Virginia Tech,ACC,816
2018,regular,4,AP Top 25,14,Mississippi State,SEC,790
2018,regular,4,AP Top 25,15,Oklahoma State,Big 12,587
2018,regular,4,AP Top 25,16,UCF,American Athletic,556
2018,regular,4,AP Top 25,17,TCU,Big 12,502
2018,regular,4,AP Top 25,18,Wisconsin,Big Ten,486
2018,regular,4,AP Top 25,19,Michigan,Big Ten,448
2018,regular,4,AP Top 25,20,Oregon,Pac-12,399
2018,regular,4,AP Top 25,21,Miami,ACC,362
2018,regular,4,AP Top 25,22,Texas A&M,SEC,193
2018,regular,4,AP Top 25,23,Boston College,ACC,130
2018,regular,4,AP Top 25,24,Michigan State,Big Ten,86
2018,regular,4,AP Top 25,25,BYU,FBS Independents,75
2018,regular,4,Coaches Poll,1,Alabama,SEC,1572
2018,regular,4,Coaches Poll,2,Clemson,ACC,1477
2018,regular,4,Coaches Poll,3,Georgia,SEC,1436
2018,regular,4,Coaches Poll,4,Ohio State,Big Ten,1405
2018,regular,4,Coaches Poll,5,Oklahoma,Big 12,1339
2018,regular,4,Coaches Poll,6,LSU,SEC,1171
2018,regular,4,Coaches Poll,7,Stanford,Pac-12,1116
2018,regular,4,Coaches Poll,8,Notre Dame,FBS Independents,1083
2018,regular,4,Coaches Poll,9,Penn State,Big Ten,1070
2018,regular,4,Coaches Poll,10,Virginia Tech,ACC,927
2018,regular,4,Coaches Poll,11,Auburn,SEC,921
2018,regular,4,Coaches Poll,12,Washington,Pac-12,909
2018,regular,4,Coaches Poll,13,West Virginia,Big 12,824
2018,regular,4,Coaches Poll,14,Mississippi State,SEC,780
2018,regular,4,Coaches Poll,15,Oklahoma State,Big 12,672
2018,regular,4,Coaches Poll,16,Wisconsin,Big Ten,626
2018,regular,4,Coaches Poll,17,TCU,Big 12,508
2018,regular,4,Coaches Poll,18,UCF,American Athletic,500
2018,regular,4,Coaches Poll,19,Oregon,Pac-12,384
2018,regular,4,Coaches Poll,20,Miami,ACC,373
2018,regular,4,Coaches Poll,21,Michigan,Big Ten,354
2018,regular,4,Coaches Poll,22,Texas A&M,SEC,150
2018,regular,4,Coaches Poll,23,Michigan State,Big Ten,141
2018,regular,4,Coaches Poll,24,Boise State,Mountain West,114
2018,regular,4,Coaches Poll,25,Boston College,ACC,109
2018,regular,4,FCS Coaches Poll,1,North Dakota State,MVFC,650
2018,regular,4,FCS Coaches Poll,2,James Madison,CAA,622
2018,regular,4,FCS Coaches Poll,3,South Dakota State,MVFC,598
2018,regular,4,FCS Coaches Poll,4,North Carolina A&T,MEAC,566
2018,regular,4,FCS Coaches Poll,5,Kennesaw State,Big South,526
2018,regular,4,FCS Coaches Poll,6,Eastern Washington,Big Sky,498
2018,regular,4,FCS Coaches Poll,6,Wofford,Southern,498
2018,regular,4,FCS Coaches Poll,8,Weber State,Big Sky,457
2018,regular,4,FCS Coaches Poll,9,Jacksonville State,OVC,441
2018,regular,4,FCS Coaches Poll,10,McNeese,Southland,393
2018,regular,4,FCS Coaches Poll,11,Sam Houston,Southland,386
2018,regular,4,FCS Coaches Poll,12,Elon,CAA,352
2018,regular,4,FCS Coaches Poll,13,Central Arkansas,Southland,322
2018,regular,4,FCS Coaches Poll,14,Villanova,CAA,254
2018,regular,4,FCS Coaches Poll,15,Illinois State,MVFC,253
2018,regular,4,FCS Coaches Poll,16,Maine,CAA,248
2018,regular,4,FCS Coaches Poll,17,Samford,Southern,236
2018,regular,4,FCS Coaches Poll,18,Nicholls,Southland,228
2018,regular,4,FCS Coaches Poll,19,Stony Brook,CAA,176
2018,regular,4,FCS Coaches Poll,20,Montana,Big Sky,115
2018,regular,4,FCS Coaches Poll,21,Austin Peay,OVC,114
2018,regular,4,FCS Coaches Poll,22,Northern Iowa,MVFC,88
2018,regular,4,FCS Coaches Poll,23,Rhode Island,CAA,83
2018,regular,4,FCS Coaches Poll,24,Colgate,Patriot,64
2018,regular,4,FCS Coaches Poll,25,UC Davis,Big Sky,47
2018,regular,5,AFCA Division II Coaches Poll,1,Minnesota State Mankato,Northern Sun,818
2018,regular,5,AFCA Division II Coaches Poll,2,Grand Valley State University,GLIAC,778
2018,regular,5,AFCA Division II Coaches Poll,3,Ferris State,GLIAC,760
2018,regular,5,AFCA Division II Coaches Poll,4,Midwestern State,Lone Star,731
2018,regular,5,AFCA Division II Coaches Poll,5,West Georgia,Gulf South,686
2018,regular,5,AFCA Division II Coaches Poll,6,Ouachita Baptist,Great American,631
2018,regular,5,AFCA Division II Coaches Poll,7,Minnesota Duluth,Northern Sun,571
2018,regular,5,AFCA Division II Coaches Poll,8,Pittsburg St,Mid America,544
